
Text conversion of header file \h820\optphotolab\Drones\DJI__Mavic_3M\viikki-field_calibration__20240521\panel_reflec\reflec_panel-50__00015.asd
 -------------------------------------------------------------
                                                                                                                                                            
The instrument number was  18875/1
New ASD spectrum file: Program version = 6.04 file version = 7.00
Spectrum saved: 05/21/2024 at 11:14:40
VNIR integration time : 34
VNIR channel 1 wavelength = 350 wavelength step = 1
There was one sample per data value
xmin = 350 xmax= 2500
ymin= 0 ymax= 1.25
The instrument digitizes spectral values to 16 bits
SWIR1 gain was 16 offset was 2051
SWIR2 gain was 16 offset was 2069
Join between VNIR and SWIR1 was 1000 nm
Join between SWIR1 and SWIR2 was 1800 nm
VNIR dark signal subtracted
100 dark measurements taken Tue May 21 11:13:53 2024
DCC value was 0
Data is compared to a white reference:
10 white reference measurements taken Tue May 21 11:13:55 2024
There was no foreoptic attached
Spectrum file is raw data with embedded reference
GPS-Latitude is S0
GPS-Longitude is E0
GPS-Altitude is 0
GPS-UTC is 00:00:00

Smart Detector
Serial#  0
Signal (A)  0.000E00
Dark (A)  0.000E00
Ref (A)  0.000E00
Status  0 - Uninitialized
Gain  E-4
Averaging  0
Temp (C)  0.0
Humid (%)  0.0

Wavelength	reflec_panels-00015.asd
350	 0.518481226961237 
351	 0.517691609754483 
352	 0.517062995443863 
353	 0.516838778725304 
354	 0.516697113853745 
355	 0.516265478196727 
356	 0.516028580463952 
357	 0.516049209699881 
358	 0.516108505177097 
359	 0.515804506557418 
360	 0.515946753036863 
361	 0.51617498899697 
362	 0.51607966883852 
363	 0.515569142907195 
364	 0.515520259321064 
365	 0.515476295611077 
366	 0.514647248959009 
367	 0.514314794459817 
368	 0.514190927332125 
369	 0.514061727947435 
370	 0.514011261434757 
371	 0.513831017782563 
372	 0.513588699673572 
373	 0.513387758520257 
374	 0.513138119703916 
375	 0.512897345207929 
376	 0.512609299253572 
377	 0.512167701118986 
378	 0.512209343050813 
379	 0.512158965437029 
380	 0.511710585569431 
381	 0.511697497718635 
382	 0.511410427980775 
383	 0.510893882361766 
384	 0.510541828834119 
385	 0.510804268761218 
386	 0.510757164601939 
387	 0.510195212120377 
388	 0.509958346294118 
389	 0.510070774161459 
390	 0.509937878831587 
391	 0.509244196402762 
392	 0.509065664078576 
393	 0.509215121058367 
394	 0.509273016676211 
395	 0.5087888236589 
396	 0.508563504524723 
397	 0.508308108508748 
398	 0.507908910113012 
399	 0.507788571809919 
400	 0.50765496017028 
401	 0.50753994970257 
402	 0.507494322295678 
403	 0.507167848409711 
404	 0.507037758329942 
405	 0.507079669244684 
406	 0.506757293951289 
407	 0.506690421152656 
408	 0.506631309753468 
409	 0.506335749654432 
410	 0.506135469039236 
411	 0.505968810401063 
412	 0.505813186134023 
413	 0.505658673276332 
414	 0.505402570943352 
415	 0.505271003858928 
416	 0.505312311999695 
417	 0.505215260690347 
418	 0.504984250746977 
419	 0.504845441867882 
420	 0.504953478726833 
421	 0.504644782243816 
422	 0.504434476920567 
423	 0.504425619700381 
424	 0.504248326779548 
425	 0.504123982405818 
426	 0.504020526544145 
427	 0.503868980279181 
428	 0.503619809792962 
429	 0.503555024841112 
430	 0.503654509067533 
431	 0.503688416764942 
432	 0.503376466752221 
433	 0.503021439453012 
434	 0.502843394843229 
435	 0.502825691099968 
436	 0.502717785529381 
437	 0.502548826019864 
438	 0.502426447009904 
439	 0.502363286344214 
440	 0.502222615443138 
441	 0.501998179364023 
442	 0.501822050379185 
443	 0.501852908460308 
444	 0.50180849226759 
445	 0.501521840622013 
446	 0.501454036028489 
447	 0.501372330781374 
448	 0.501227403589416 
449	 0.501083942030595 
450	 0.500950025855274 
451	 0.500833087165055 
452	 0.500747444021519 
453	 0.500741092444522 
454	 0.500620344306423 
455	 0.50046753089851 
456	 0.500430599907539 
457	 0.500318215628184 
458	 0.500274524590291 
459	 0.500297552127353 
460	 0.500187092161577 
461	 0.499998538943334 
462	 0.499914892762728 
463	 0.500020518098345 
464	 0.499926231007472 
465	 0.499796080123495 
466	 0.499718486974396 
467	 0.499709136480156 
468	 0.499639235895244 
469	 0.499557571343572 
470	 0.499516719475877 
471	 0.499515297068927 
472	 0.499458012881673 
473	 0.499353580979816 
474	 0.499255581040326 
475	 0.499153383106574 
476	 0.49909537782041 
477	 0.499078267839185 
478	 0.49902432503755 
479	 0.498963622403703 
480	 0.498911710341818 
481	 0.498868668967815 
482	 0.498777697161318 
483	 0.498714277489353 
484	 0.498708590079446 
485	 0.498743142681292 
486	 0.498762227648872 
487	 0.498691127166399 
488	 0.498527972502834 
489	 0.498463267429962 
490	 0.498358312859876 
491	 0.498295596692086 
492	 0.49840778932307 
493	 0.498365981559223 
494	 0.498337842403322 
495	 0.49837127058238 
496	 0.498243773469708 
497	 0.49812823031411 
498	 0.498006483987117 
499	 0.497841466551854 
500	 0.497792238198174 
501	 0.497767782709464 
502	 0.497739061537707 
503	 0.497746057619959 
504	 0.497681898789374 
505	 0.497586147605747 
506	 0.49752246951006 
507	 0.497536965776908 
508	 0.49754631654146 
509	 0.497509275004385 
510	 0.497419362624235 
511	 0.497342806165971 
512	 0.497294792963919 
513	 0.497252319829259 
514	 0.497135276220417 
515	 0.497004388999967 
516	 0.496913540291466 
517	 0.49689852256713 
518	 0.496890328067172 
519	 0.49687791379415 
520	 0.496850404359087 
521	 0.496794025791327 
522	 0.496634382073751 
523	 0.496477573848055 
524	 0.49642242411463 
525	 0.496441729861553 
526	 0.496440535287007 
527	 0.496371464507967 
528	 0.496239170943373 
529	 0.496223515402494 
530	 0.496198329311657 
531	 0.496103462638849 
532	 0.496094214345367 
533	 0.496081618913385 
534	 0.496076364894111 
535	 0.496094514569593 
536	 0.495960508760915 
537	 0.495820196814244 
538	 0.495727273037906 
539	 0.495597097674586 
540	 0.495577659392715 
541	 0.495580483016256 
542	 0.495509221454347 
543	 0.495494751014513 
544	 0.495429888705912 
545	 0.495344403677473 
546	 0.495358540812485 
547	 0.495352941903852 
548	 0.495275322719352 
549	 0.495121505642435 
550	 0.494944860669854 
551	 0.49492594965351 
552	 0.494995439431346 
553	 0.494982754645431 
554	 0.494907336835058 
555	 0.494831265630287 
556	 0.49476753849785 
557	 0.494653284380697 
558	 0.494594209202625 
559	 0.49457949933664 
560	 0.494558508956563 
561	 0.49446959641815 
562	 0.494431941171685 
563	 0.49441891501033 
564	 0.494296075036145 
565	 0.494314546155452 
566	 0.494364414711841 
567	 0.494335705093348 
568	 0.4942945743303 
569	 0.494182523357836 
570	 0.494094140845193 
571	 0.494160308191546 
572	 0.494145902602483 
573	 0.494091132736845 
574	 0.494013561475259 
575	 0.493847746695236 
576	 0.493764298427273 
577	 0.493752239029516 
578	 0.493753431124659 
579	 0.493783315494044 
580	 0.493733466834626 
581	 0.493639822641963 
582	 0.493651524344752 
583	 0.493640462170446 
584	 0.493622764929678 
585	 0.493612851979054 
586	 0.493548745215037 
587	 0.493529136250624 
588	 0.493542016896551 
589	 0.493522610863347 
590	 0.493505675131309 
591	 0.493481052165101 
592	 0.493429083190741 
593	 0.493317253247392 
594	 0.493260645918889 
595	 0.493258322999109 
596	 0.493263252599134 
597	 0.49320107885132 
598	 0.493129823998664 
599	 0.493084810048634 
600	 0.493073509453838 
601	 0.49304126850332 
602	 0.493003615795363 
603	 0.492971681190779 
604	 0.492906344979023 
605	 0.492837841756786 
606	 0.49279989929492 
607	 0.492808526376494 
608	 0.492725155666662 
609	 0.492675800173881 
610	 0.492693404292522 
611	 0.492636507604807 
612	 0.492667458152843 
613	 0.492694300779224 
614	 0.492614014833747 
615	 0.492588567244363 
616	 0.492564098883384 
617	 0.492533806801033 
618	 0.492527888277001 
619	 0.49247610614248 
620	 0.492393145142 
621	 0.492310004100503 
622	 0.492257930480698 
623	 0.492279734835451 
624	 0.492317389938263 
625	 0.492285408456759 
626	 0.492281503958854 
627	 0.492203158271552 
628	 0.492070106926423 
629	 0.492071485854642 
630	 0.492074634341802 
631	 0.4920788525267 
632	 0.492086351658817 
633	 0.49198912004587 
634	 0.49192503890224 
635	 0.491918044301056 
636	 0.491913068430199 
637	 0.491909011222939 
638	 0.491888817127723 
639	 0.491844597568416 
640	 0.491786923709587 
641	 0.491671879242011 
642	 0.49164762252399 
643	 0.491825649949198 
644	 0.491781234128878 
645	 0.49165266612209 
646	 0.491575140435891 
647	 0.491643649837829 
648	 0.491687956691946 
649	 0.491710664161689 
650	 0.491728374474419 
651	 0.491688599964685 
652	 0.491633460178819 
653	 0.491584773997736 
654	 0.491545298685902 
655	 0.491453720725848 
656	 0.491381051541935 
657	 0.491374864267915 
658	 0.491423399158106 
659	 0.491411606635222 
660	 0.491343839489372 
661	 0.491242681819645 
662	 0.491069728288805 
663	 0.490998050480723 
664	 0.491025605562044 
665	 0.491031168161897 
666	 0.491046633719446 
667	 0.491014410655946 
668	 0.490922427319432 
669	 0.490852656737193 
670	 0.490867221750346 
671	 0.490881458738427 
672	 0.490800971238041 
673	 0.490765324074334 
674	 0.490706820601161 
675	 0.490627323005287 
676	 0.490592282660297 
677	 0.490520001286877 
678	 0.490457990457418 
679	 0.490450872292785 
680	 0.490496135617256 
681	 0.490474103891441 
682	 0.49039596915792 
683	 0.490334499578696 
684	 0.490346525697859 
685	 0.490342250774898 
686	 0.490245323290637 
687	 0.490004481193011 
688	 0.490058178064006 
689	 0.490272766437812 
690	 0.490353354240258 
691	 0.490212314941946 
692	 0.49009761688438 
693	 0.490027011143471 
694	 0.489934215027229 
695	 0.489972273527094 
696	 0.489957858772819 
697	 0.489834003142011 
698	 0.489734435472205 
699	 0.489653500704856 
700	 0.489629739766344 
701	 0.489659327691525 
702	 0.489566000559955 
703	 0.489565450399747 
704	 0.489606061847824 
705	 0.489502753437373 
706	 0.489320182416119 
707	 0.4891871886066 
708	 0.489141569277835 
709	 0.489084487193891 
710	 0.489008553317445 
711	 0.489022700925742 
712	 0.489157434825461 
713	 0.4890761557541 
714	 0.488939812802693 
715	 0.488869251274137 
716	 0.488942325368098 
717	 0.489090264686953 
718	 0.489426805811492 
719	 0.489824206605481 
720	 0.489668672420183 
721	 0.489469824592922 
722	 0.489288787601536 
723	 0.489086431520429 
724	 0.488972441495366 
725	 0.48903019229045 
726	 0.48915205578767 
727	 0.489123436978648 
728	 0.48911842139308 
729	 0.489153292916265 
730	 0.489136185444306 
731	 0.48885103641483 
732	 0.488709636508033 
733	 0.488621596201231 
734	 0.488453478950407 
735	 0.488348488268816 
736	 0.488325336358561 
737	 0.488320023982004 
738	 0.488227655171064 
739	 0.488056225052837 
740	 0.487866291779062 
741	 0.487753220788468 
742	 0.487841185071801 
743	 0.487816027619717 
744	 0.487706234002766 
745	 0.48762299600179 
746	 0.487654310637174 
747	 0.487676467476923 
748	 0.487630497165562 
749	 0.487520251632322 
750	 0.487521599051355 
751	 0.487449932502319 
752	 0.487325277511855 
753	 0.487422576698138 
754	 0.48739846385299 
755	 0.487343674175852 
756	 0.487341740339477 
757	 0.487212115759522 
758	 0.487106526759003 
759	 0.487020368984115 
760	 0.486910258441252 
761	 0.48724247349124 
762	 0.487711877950817 
763	 0.487783760255902 
764	 0.487699826915539 
765	 0.487720702694221 
766	 0.487611988270792 
767	 0.487344848534231 
768	 0.487112075245309 
769	 0.487026716487902 
770	 0.486999075829123 
771	 0.486937414565367 
772	 0.486917154845667 
773	 0.486923146869116 
774	 0.48690673525579 
775	 0.486813978820805 
776	 0.486754541272205 
777	 0.486663360934315 
778	 0.486531307316881 
779	 0.48645456709066 
780	 0.486404753327678 
781	 0.486398319004028 
782	 0.486428551076381 
783	 0.486397518240222 
784	 0.486385786854774 
785	 0.486386028671211 
786	 0.486349618999962 
787	 0.486237745135291 
788	 0.486176850103995 
789	 0.486204594736674 
790	 0.486255282049396 
791	 0.486251381729556 
792	 0.486204748574835 
793	 0.486143942368529 
794	 0.486092129221767 
795	 0.486018725254904 
796	 0.485938729409801 
797	 0.485882454474829 
798	 0.485880485115509 
799	 0.485900787783099 
800	 0.485910154011152 
801	 0.485900598961686 
802	 0.486058247575209 
803	 0.486078285041708 
804	 0.485976554426547 
805	 0.48614537527531 
806	 0.486011936293942 
807	 0.485858480947555 
808	 0.4859055628996 
809	 0.485892879430809 
810	 0.48586546520509 
811	 0.485875759107396 
812	 0.485958515959684 
813	 0.486031452659089 
814	 0.486195029834206 
815	 0.48639455707046 
816	 0.48648134818069 
817	 0.486567315888071 
818	 0.486644127344736 
819	 0.486599979874474 
820	 0.486268598665626 
821	 0.486194801919588 
822	 0.486192322760279 
823	 0.486108159636403 
824	 0.486146671519105 
825	 0.48607927110058 
826	 0.48586446997102 
827	 0.485608587081435 
828	 0.48570853244938 
829	 0.485842082110698 
830	 0.485856274799766 
831	 0.485738831937331 
832	 0.485647348830471 
833	 0.485601518220916 
834	 0.485587178743913 
835	 0.485565526698355 
836	 0.485470012956404 
837	 0.485344224428845 
838	 0.485261934903093 
839	 0.485312335823032 
840	 0.48532008913327 
841	 0.485187496835141 
842	 0.484944684054134 
843	 0.484895249556618 
844	 0.484882786840421 
845	 0.484868252336504 
846	 0.484849247444341 
847	 0.484804919974935 
848	 0.484593683842404 
849	 0.484382850036401 
850	 0.484476275102004 
851	 0.484405497718203 
852	 0.484490290106908 
853	 0.484686104590697 
854	 0.484491785321478 
855	 0.484422955671346 
856	 0.484426573943261 
857	 0.484411607839175 
858	 0.484410124474587 
859	 0.484349932061569 
860	 0.484271104477755 
861	 0.484221825389835 
862	 0.484187945608957 
863	 0.484164122792371 
864	 0.484154867252458 
865	 0.484155606903192 
866	 0.484104686994762 
867	 0.484038478626483 
868	 0.484002721853135 
869	 0.484018560329199 
870	 0.483952985772339 
871	 0.483842123410535 
872	 0.48378792634669 
873	 0.483902006203438 
874	 0.483877544266632 
875	 0.483777997029775 
876	 0.483724194701697 
877	 0.48381914522834 
878	 0.483817499159648 
879	 0.483729235580857 
880	 0.483642082430402 
881	 0.483674876589714 
882	 0.483686846588799 
883	 0.483697762534971 
884	 0.483740923733349 
885	 0.483745849257019 
886	 0.483687935012868 
887	 0.483652096380336 
888	 0.483699077809464 
889	 0.48355937951045 
890	 0.483615173304623 
891	 0.483693737638226 
892	 0.483428326462773 
893	 0.483447509165985 
894	 0.483626513719632 
895	 0.483809315536929 
896	 0.483900882680089 
897	 0.484269018453384 
898	 0.484420752778043 
899	 0.484366007033662 
900	 0.484781944137583 
901	 0.484621108506532 
902	 0.484308528529154 
903	 0.4841846549852 
904	 0.484069573069668 
905	 0.483858818730122 
906	 0.483723581121077 
907	 0.48382261292775 
908	 0.484176018021922 
909	 0.484429119829317 
910	 0.484559444987934 
911	 0.484583489613967 
912	 0.484310003044544 
913	 0.483950795157007 
914	 0.483841730465405 
915	 0.484148429775262 
916	 0.484419844491459 
917	 0.484363153185821 
918	 0.484029907302361 
919	 0.48372560120131 
920	 0.484033914704998 
921	 0.48405388731788 
922	 0.483682808659146 
923	 0.483318524647433 
924	 0.483427526505452 
925	 0.483606399080048 
926	 0.48365700436678 
927	 0.483629058899424 
928	 0.48400734260871 
929	 0.483901484817506 
930	 0.483764521751716 
931	 0.485186841591869 
932	 0.485241426547908 
933	 0.484811412753023 
934	 0.484489555210769 
935	 0.483864035092038 
936	 0.484709122649397 
937	 0.485559152881028 
938	 0.485682732718324 
939	 0.485746916949623 
940	 0.485212435275153 
941	 0.485110888556131 
942	 0.485506196254865 
943	 0.485277554308093 
944	 0.48539371961634 
945	 0.485378109145087 
946	 0.485260079421762 
947	 0.486035252418857 
948	 0.485744542277921 
949	 0.485084538297103 
950	 0.484662841288108 
951	 0.484133289179183 
952	 0.484367946175221 
953	 0.484535558134658 
954	 0.484198745404904 
955	 0.484117428612252 
956	 0.483836404533818 
957	 0.483785214195195 
958	 0.484150084402375 
959	 0.484412853671709 
960	 0.483235567392983 
961	 0.482917613353873 
962	 0.484033649659017 
963	 0.482894335390505 
964	 0.482287173684936 
965	 0.482213453252928 
966	 0.482279019343112 
967	 0.482547881142528 
968	 0.482481872080592 
969	 0.482478581019023 
970	 0.48260487634732 
971	 0.481930646269759 
972	 0.481953215509422 
973	 0.481910051629993 
974	 0.48124321129649 
975	 0.480902518648526 
976	 0.481564182606968 
977	 0.482399244426434 
978	 0.482551516419799 
979	 0.482030477002777 
980	 0.482108686406027 
981	 0.481893888134286 
982	 0.481099517730541 
983	 0.481387379389778 
984	 0.480786964837973 
985	 0.480183135676765 
986	 0.480250572138013 
987	 0.480196190816054 
988	 0.481264114964212 
989	 0.481564950802249 
990	 0.480643231697735 
991	 0.481226934034454 
992	 0.480698023261685 
993	 0.480406731745781 
994	 0.480997906772843 
995	 0.480958052721532 
996	 0.48097950917753 
997	 0.481674955580956 
998	 0.482560195018193 
999	 0.481925476696214 
1000	 0.480676335747023 
1001	 0.481745471402373 
1002	 0.482181057903637 
1003	 0.484053006630613 
1004	 0.484486963635168 
1005	 0.484895790100402 
1006	 0.483753676451383 
1007	 0.482846200956029 
1008	 0.48222719671172 
1009	 0.480530840210922 
1010	 0.480909196085141 
1011	 0.482250732808547 
1012	 0.482728150702855 
1013	 0.483843401056386 
1014	 0.484344009352434 
1015	 0.484595310712441 
1016	 0.484315111458626 
1017	 0.483904942236635 
1018	 0.48288896598843 
1019	 0.482742006019568 
1020	 0.483776550235845 
1021	 0.483828994287994 
1022	 0.48466278391414 
1023	 0.48488022900481 
1024	 0.483702033757295 
1025	 0.482288021652875 
1026	 0.480642765571348 
1027	 0.480389570763683 
1028	 0.480386681810383 
1029	 0.479697296082283 
1030	 0.479664234488161 
1031	 0.480200120769881 
1032	 0.480890718822195 
1033	 0.482254445543139 
1034	 0.48391754171494 
1035	 0.484917492850851 
1036	 0.485049491183266 
1037	 0.484177010723799 
1038	 0.482721703405477 
1039	 0.481877747654928 
1040	 0.482014493612359 
1041	 0.481761361711245 
1042	 0.481964341818894 
1043	 0.483062737546306 
1044	 0.483605328472067 
1045	 0.482109169114212 
1046	 0.481305911494776 
1047	 0.480324711902031 
1048	 0.478769644853491 
1049	 0.478339289704857 
1050	 0.479141038389116 
1051	 0.479593602971736 
1052	 0.479849409336189 
1053	 0.481091058314937 
1054	 0.481772846028552 
1055	 0.481841723005445 
1056	 0.480869037661429 
1057	 0.480868146975655 
1058	 0.481204623176398 
1059	 0.480506015452145 
1060	 0.480231516872016 
1061	 0.481342356924081 
1062	 0.48169315141013 
1063	 0.482196880563833 
1064	 0.483640191118979 
1065	 0.484595702664201 
1066	 0.484736196398754 
1067	 0.483962430797089 
1068	 0.483282300120829 
1069	 0.481384076533388 
1070	 0.480836892550717 
1071	 0.480448899905573 
1072	 0.481306199627052 
1073	 0.482574581939663 
1074	 0.482458981679063 
1075	 0.481623285294669 
1076	 0.480703301094974 
1077	 0.480364011508377 
