
Text conversion of header file \h820\optphotolab\Drones\DJI__Mavic_3M\viikki-field_calibration__20240523\reflec_3\DN_gravel__00125.asd
 -------------------------------------------------------------
                                                                                                                                                            
The instrument number was  18875/1
New ASD spectrum file: Program version = 6.04 file version = 7.00
Spectrum saved: 05/23/2024 at 17:17:01
VNIR integration time : 68
VNIR channel 1 wavelength = 350 wavelength step = 1
There was one sample per data value
xmin = 350 xmax= 2500
ymin= 0 ymax= 65535
The instrument digitizes spectral values to 16 bits
SWIR1 gain was 16 offset was 2051
SWIR2 gain was 16 offset was 2074
Join between VNIR and SWIR1 was 1000 nm
Join between SWIR1 and SWIR2 was 1800 nm
VNIR dark signal subtracted
100 dark measurements taken Thu May 23 17:12:29 2024
DCC value was 0
Data is not compared to a white reference
There was no foreoptic attached
Spectrum file is raw data with embedded reference
GPS-Latitude is S0
GPS-Longitude is E0
GPS-Altitude is 0
GPS-UTC is 00:00:00

Smart Detector
Serial#  0
Signal (A)  0.000E00
Dark (A)  0.000E00
Ref (A)  0.000E00
Status  0 - Uninitialized
Gain  E-4
Averaging  0
Temp (C)  0.0
Humid (%)  0.0

Wavelength	reflec_penels3-00125.asd
1174	 4943.89039973701 
1175	 4954.10290320523 
1176	 5016.01490547988 
1177	 5022.30075292955 
1178	 5004.81671624144 
1179	 4974.67603310622 
1180	 4934.15717961296 
1181	 4837.65641843501 
1182	 4815.12685578481 
1183	 4813.46457573384 
1184	 4826.5988698643 
1185	 4884.95139540904 
1186	 4915.08877713352 
1187	 4924.01315151146 
1188	 4976.57340556134 
1189	 5049.40574429382 
1190	 5119.21898037017 
1191	 5255.72217791307 
1192	 5323.37092328156 
1193	 5367.17592963956 
1194	 5377.71348889722 
1195	 5355.41555143071 
1196	 5277.44889252075 
1197	 5236.09589521891 
1198	 5168.26956256317 
1199	 5136.49693707324 
1200	 5123.83842761672 
1201	 5117.29244085189 
1202	 5103.81248298997 
1203	 5136.26771099557 
1204	 5212.6215595019 
1205	 5270.52419179046 
1206	 5369.56911250143 
1207	 5432.35855629483 
1208	 5465.21464740557 
1209	 5503.54844020609 
1210	 5517.85522847463 
1211	 5555.73531018611 
1212	 5602.94515612936 
1213	 5651.11577307 
1214	 5722.58397757495 
1215	 5831.07691940054 
1216	 5899.87576923676 
1217	 5974.00440476822 
1218	 6023.82986112688 
1219	 6040.29011227081 
1220	 6071.02998168389 
1221	 6089.03484664595 
1222	 6123.15923607116 
1223	 6168.17949501247 
1224	 6208.20497836539 
1225	 6250.52742087406 
1226	 6298.81062899798 
1227	 6351.42135229997 
1228	 6394.55853779797 
1229	 6451.22222369922 
1230	 6522.71125740227 
1231	 6579.95105134019 
1232	 6644.12511291062 
1233	 6682.04953857584 
1234	 6703.97946909451 
1235	 6726.85885117052 
1236	 6732.49456816476 
1237	 6743.44958190237 
1238	 6760.44062818726 
1239	 6766.17369706271 
1240	 6763.40818088275 
1241	 6758.00850669345 
1242	 6739.97996434014 
1243	 6731.60065186623 
1244	 6719.89529417326 
1245	 6719.23078939419 
1246	 6724.44046456114 
1247	 6728.36844202352 
1248	 6710.44889476271 
1249	 6677.28461457441 
1250	 6651.03891352332 
1251	 6611.41147000267 
1252	 6578.46771455533 
1253	 6565.53604702976 
1254	 6522.20537277501 
1255	 6462.73216638568 
1256	 6397.8731140518 
1257	 6329.94921821006 
1258	 6234.377138091 
1259	 6112.00402908417 
1260	 5997.4532702792 
1261	 5857.51695827533 
1262	 5728.20894879209 
1263	 5607.9004160253 
1264	 5486.7032814469 
1265	 5378.0994725984 
1266	 5247.03713566827 
1267	 5195.61903539683 
1268	 5158.40850609849 
1269	 5207.06324312314 
1270	 5352.36460678638 
1271	 5468.74568272974 
1272	 5658.79464957936 
1273	 5784.14161663937 
1274	 5890.62678035896 
1275	 5977.34268687339 
1276	 6052.20768739361 
1277	 6091.51940422585 
1278	 6083.16678592512 
1279	 6089.29123138514 
1280	 6062.3850176995 
1281	 6055.48598593491 
1282	 6070.62518348706 
1283	 6097.90395283624 
1284	 6123.34608715628 
1285	 6173.65666632355 
1286	 6174.14825117927 
1287	 6161.93090811587 
1288	 6132.98526278892 
1289	 6057.43738651764 
1290	 6014.27067267431 
1291	 5984.81025083549 
1292	 5938.7654473133 
1293	 5897.35679687823 
1294	 5841.0190178021 
1295	 5768.20949657134 
1296	 5691.0116732666 
1297	 5604.75523273156 
1298	 5519.71583986937 
1299	 5430.18882633739 
1300	 5332.33564778972 
1301	 5241.04062289013 
1302	 5150.78333762366 
1303	 5057.3474419856 
1304	 4971.24304262769 
1305	 4887.07851037275 
1306	 4811.64341124246 
1307	 4723.61869073475 
1308	 4636.82394481667 
1309	 4539.13077625816 
1310	 4424.01944034921 
1311	 4320.98262345668 
1312	 4206.3831532119 
1313	 4119.55773589409 
1314	 4047.54894113755 
1315	 3982.26353192578 
1316	 3951.02620835658 
1317	 3893.8611413803 
1318	 3829.78718784345 
1319	 3760.62662130689 
1320	 3682.62034927923 
1321	 3617.73086895398 
1322	 3567.24203982094 
1323	 3512.98189831242 
1324	 3425.5018051612 
1325	 3341.87050502505 
1326	 3189.31910473064 
1327	 2975.69636098477 
1328	 2781.86798257653 
1329	 2514.86301767886 
1330	 2347.94551433489 
1331	 2200.82597318433 
1332	 2116.12339198495 
1333	 2120.55332323233 
1334	 2102.59810785169 
1335	 2139.94296550315 
1336	 2136.53430803429 
1337	 2133.99714057304 
1338	 2095.25177533508 
1339	 2046.75367550581 
1340	 1952.00016781495 
1341	 1821.22965705364 
1342	 1660.13671452922 
1343	 1457.29484146758 
1344	 1237.82052556898 
1345	 1033.95504219091 
1346	 805.191412257265 
1347	 619.630212111434 
1348	 444.537481263927 
1349	 308.148427874903 
1350	 194.712088081884 
1351	 113.168466975544 
1352	 78.2833231403387 
1353	 37.1759646814455 
1354	 21.6907073037006 
1355	 1.36653896836512 
1356	-17.7006301102872 
1357	-27.3971725524469 
1358	-26.695451334532 
1359	-25.5719385480492 
1360	-11.8930636681471 
1361	-8.30534372372535 
1362	-8.54731054591964 
1363	-9.94668557661011 
1364	-11.9141476440202 
1365	-13.4629287918199 
1366	-17.8899697594167 
1367	-15.4640978455687 
1368	-18.2345517454592 
1369	-30.1001080918837 
1370	-30.0737611944701 
1371	-24.564318398122 
1372	-17.0001786898934 
1373	-3.32441592872112 
1374	 8.15740755447733 
1375	 28.0826901334861 
1376	 32.8572547747191 
1377	 28.8080308763555 
1378	 28.7900844365604 
1379	 23.3106600766369 
1380	 14.1851294897908 
1381	-1.97839612545314E-03 
1382	-3.2556926773331 
1383	-11.0884300173465 
1384	-10.6114107196975 
1385	 9.98152213932634 
1386	 19.0493928766258 
1387	 20.8944768720046 
1388	 29.7789384997918 
1389	 17.9336744955468 
1390	 6.06248203254483 
1391	-0.219046341935145 
1392	-11.2382523719726 
1393	-14.5952531498811 
1394	-8.9696233813024 
1395	-3.95164578264992 
1396	 4.18318169033249 
1397	 10.3983813949943 
1398	 17.5304397305713 
1399	 21.7699489023193 
1400	 25.0021023376875 
1401	 28.5377537855421 
1402	 34.6947520475634 
1403	 33.3572013734105 
1404	 21.7410238190697 
1405	 19.0476920688147 
1406	 16.3596471401801 
1407	 17.4483458730489 
1408	 29.8539097721005 
1409	 35.9057082663081 
1410	 41.4993772102595 
1411	 39.6312683331276 
1412	 36.8574994125731 
1413	 29.2196035920853 
1414	 24.5561171894087 
1415	 27.249467136162 
1416	 25.959973001719 
1417	 26.7971756646775 
1418	 32.0948381147288 
1419	 36.9274315204168 
1420	 41.9168226051863 
1421	 53.4417639659384 
1422	 61.0873094675967 
1423	 65.6822857621676 
1424	 70.9166476837378 
1425	 81.5946915310764 
1426	 83.2453313007595 
1427	 71.0973032063545 
1428	 71.1754412814079 
1429	 78.6296578347611 
1430	 77.3112087720899 
1431	 81.933183226098 
1432	 80.6094604207938 
1433	 60.5617918653456 
1434	 53.6624771169355 
1435	 56.8179800621689 
1436	 52.9943165918421 
1437	 46.0284758614036 
1438	 48.698053275478 
1439	 41.5789439275195 
1440	 37.8234080619277 
1441	 44.8845892891898 
1442	 55.225654968892 
1443	 69.9765980676113 
1444	 83.8816113204103 
1445	 95.2287525920379 
1446	 105.165986644485 
1447	 114.50955710289 
1448	 116.11930806672 
1449	 132.388629709472 
1450	 155.092144294074 
1451	 177.233350606356 
1452	 215.295924995413 
1453	 236.279437981025 
1454	 246.39984282656 
1455	 258.434707194859 
1456	 263.25629388338 
1457	 273.240559252503 
1458	 292.684556240669 
1459	 297.2123330454 
1460	 295.452494678887 
1461	 290.797364607006 
1462	 273.107888554126 
1463	 261.345834271028 
1464	 252.770521625041 
1465	 241.224582155303 
1466	 224.2541384052 
1467	 212.339817731876 
1468	 205.240373608913 
1469	 191.401022201312 
1470	 178.536828536248 
1471	 184.803620334621 
1472	 182.295064487061 
1473	 196.591599053461 
1474	 214.574882298212 
1475	 245.100033376037 
1476	 262.629073671993 
1477	 286.201088382929 
1478	 293.50078310822 
1479	 281.661475532987 
1480	 291.706035254479 
1481	 300.809653856555 
1482	 320.849284872342 
1483	 360.000512831133 
1484	 388.459137613136 
1485	 415.85395790544 
1486	 443.004490010317 
1487	 461.194655956844 
1488	 496.068527212699 
1489	 540.854349817119 
1490	 583.256870656683 
1491	 643.859699464673 
1492	 685.439999495999 
1493	 713.216998081703 
1494	 745.100821654574 
1495	 762.181902326889 
1496	 796.352709435382 
1497	 852.938661464528 
1498	 888.700740958304 
1499	 929.02772357492 
1500	 954.616617533638 
1501	 948.772635237893 
1502	 956.840763673316 
1503	 960.845298487904 
1504	 972.613428765655 
1505	 1001.4808837871 
1506	 1045.38304758021 
1507	 1095.49143231916 
1508	 1139.53328225249 
1509	 1165.31942620195 
1510	 1176.25150598158 
1511	 1192.63931894673 
1512	 1196.67995790844 
1513	 1212.30121157379 
1514	 1231.13350233859 
1515	 1255.44378487298 
1516	 1283.51756892588 
1517	 1311.86113743871 
1518	 1346.565823335 
1519	 1381.33108584263 
1520	 1420.7315770225 
1521	 1448.12814446144 
1522	 1477.61763959597 
1523	 1494.61856491217 
1524	 1490.11039453566 
1525	 1502.12337622271 
1526	 1515.14735178943 
1527	 1531.90987575755 
1528	 1562.10060735744 
1529	 1579.00088483651 
1530	 1588.04392571076 
1531	 1601.40520425144 
1532	 1606.08688426541 
1533	 1621.72261793779 
1534	 1654.44312192264 
1535	 1671.28310918008 
1536	 1685.83132893414 
1537	 1696.34975072603 
1538	 1687.7657757687 
1539	 1693.30860037798 
1540	 1706.17535226915 
1541	 1718.99095941568 
1542	 1742.94926531203 
1543	 1758.22036797376 
1544	 1761.47825616202 
1545	 1775.85930585879 
1546	 1798.31869644377 
1547	 1813.18104483968 
1548	 1827.6040568131 
1549	 1850.73982803194 
1550	 1857.17660190415 
1551	 1847.94657561804 
1552	 1852.88604099352 
1553	 1856.78473929397 
1554	 1867.70448343368 
1555	 1887.04075824312 
1556	 1899.9499512749 
1557	 1916.32658192818 
1558	 1923.00301530843 
1559	 1924.89789932159 
1560	 1924.02462480583 
1561	 1914.95429977687 
1562	 1912.20565999617 
1563	 1910.92896668319 
1564	 1905.99034834032 
1565	 1904.59646105693 
1566	 1894.08024051538 
1567	 1879.56012400326 
1568	 1857.47579793046 
1569	 1822.2957094978 
1570	 1798.7198751715 
1571	 1769.04791896646 
1572	 1753.39280002188 
1573	 1745.0328890945 
1574	 1747.92137399767 
1575	 1762.34535468121 
1576	 1776.91852526841 
1577	 1805.62018079327 
1578	 1827.07628717671 
1579	 1847.63884507856 
1580	 1866.02400333086 
1581	 1881.84311960838 
1582	 1899.22137118762 
1583	 1914.63681909217 
1584	 1932.32035288372 
1585	 1956.19312292824 
1586	 1972.52408853138 
1587	 1985.78651992704 
1588	 1996.77653481136 
1589	 2002.95549583319 
1590	 2008.48039786181 
1591	 2009.58876462683 
1592	 2015.20612595062 
1593	 2024.96324010674 
1594	 2027.47463502471 
1595	 2031.47380889856 
1596	 2031.57245169454 
1597	 2029.91297189514 
1598	 2017.29856320081 
1599	 1989.9455249 
1600	 1971.24738928312 
1601	 1939.24702830231 
1602	 1923.86668893753 
1603	 1920.52947680626 
1604	 1926.15284759483 
1605	 1955.68717545421 
1606	 1977.24578289496 
1607	 1985.35136781628 
1608	 2002.29613308869 
1609	 1994.93193949554 
1610	 1975.69683825244 
1611	 1982.74471861298 
1612	 2005.53048251286 
1613	 2043.01052010938 
1614	 2084.55460103048 
1615	 2108.23277302586 
1616	 2116.74736971661 
1617	 2109.35026161507 
1618	 2113.92025951089 
1619	 2139.89480749935 
1620	 2156.53333801581 
1621	 2171.77918766593 
1622	 2192.91964320751 
1623	 2202.84323471633 
1624	 2203.9565467843 
1625	 2204.32925561852 
1626	 2204.82411858023 
1627	 2197.23553494431 
1628	 2175.75313401558 
1629	 2168.74220183581 
1630	 2165.32356390068 
1631	 2157.52343914435 
1632	 2156.60073886014 
1633	 2148.73458792272 
1634	 2132.2558886227 
1635	 2121.27068329848 
1636	 2113.93876080224 
1637	 2099.0779527769 
1638	 2078.05404711663 
1639	 2068.17495602347 
1640	 2059.1877955124 
1641	 2049.51914039025 
1642	 2046.91740228513 
1643	 2041.66563989841 
1644	 2029.9208634465 
1645	 2026.88316301067 
1646	 2033.05141196545 
1647	 2031.73993061564 
1648	 2026.96909941844 
1649	 2028.09369211816 
1650	 2028.76174904542 
1651	 2032.83298795636 
1652	 2042.57784824068 
1653	 2052.01102760667 
1654	 2067.19474827077 
1655	 2067.80297562184 
1656	 2062.93200865355 
1657	 2058.27773042381 
1658	 2040.07994905983 
1659	 2035.58530759736 
1660	 2045.36823423674 
1661	 2040.82086217655 
1662	 2036.22964224906 
1663	 2023.47370615381 
1664	 1998.62605293487 
1665	 1975.14506102475 
1666	 1938.64911836151 
1667	 1924.10397860907 
1668	 1913.39980540324 
1669	 1914.85721940315 
1670	 1948.92550521604 
1671	 1953.64326581587 
1672	 1946.37106543793 
1673	 1948.10080644228 
1674	 1943.13902786794 
1675	 1930.97572999798 
1676	 1925.12532154756 
1677	 1911.66556932168 
1678	 1876.78276500408 
1679	 1863.58019369815 
1680	 1863.75048140477 
1681	 1857.40910191903 
1682	 1852.23594660905 
1683	 1850.32125119086 
1684	 1853.39401944778 
1685	 1847.48641291892 
1686	 1848.54744004282 
1687	 1834.60357254744 
1688	 1795.91313209479 
1689	 1777.48547770645 
1690	 1760.28067869413 
1691	 1746.30419274366 
1692	 1745.31593972221 
1693	 1743.84829334106 
1694	 1742.73599017793 
1695	 1739.18005696334 
1696	 1738.97020535205 
1697	 1730.86943881473 
1698	 1718.51697831228 
1699	 1705.75151395812 
1700	 1691.84302886364 
1701	 1678.85403944568 
1702	 1661.93721097967 
1703	 1641.76830615186 
1704	 1622.20496861131 
1705	 1597.81896698513 
1706	 1564.22433371745 
1707	 1541.67735694126 
1708	 1513.63590641604 
1709	 1510.12216737588 
1710	 1536.06172001003 
1711	 1534.27623046356 
1712	 1531.02086755052 
1713	 1527.53874275409 
1714	 1503.37064941198 
1715	 1491.23897651355 
1716	 1494.51778170905 
1717	 1490.33771248476 
1718	 1486.46059520511 
1719	 1473.90938809096 
1720	 1459.44378071042 
1721	 1442.89631798414 
1722	 1409.37586580096 
1723	 1386.83293186053 
1724	 1371.87394239805 
1725	 1351.86657720665 
1726	 1347.14086324804 
1727	 1341.9559135563 
1728	 1326.82628922969 
1729	 1314.81735344544 
1730	 1295.07474081938 
1731	 1262.15030485815 
1732	 1239.29758310532 
1733	 1230.9386894125 
1734	 1212.0597806271 
1735	 1202.19834216413 
1736	 1193.82686282796 
1737	 1161.39377992433 
1738	 1139.72413937131 
1739	 1125.29953723101 
1740	 1111.92659906342 
1741	 1122.30425482082 
1742	 1129.08055640537 
1743	 1122.7673442782 
1744	 1112.79750471799 
1745	 1085.16467302827 
1746	 1055.31008112342 
1747	 1043.48030971372 
1748	 1052.47825679848 
1749	 1076.51890540046 
1750	 1093.9231672911 
1751	 1092.93267527073 
1752	 1075.08239909638 
1753	 1050.71513274904 
1754	 1019.78613425039 
1755	 981.683197511788 
1756	 963.88040320438 
1757	 953.158613480252 
1758	 940.174461365397 
1759	 948.769039527153 
1760	 954.296991919626 
1761	 939.364835354951 
1762	 925.007314411906 
1763	 901.676552431244 
1764	 859.054994222484 
1765	 820.601685684067 
1766	 794.216501445781 
1767	 785.67262001492 
1768	 784.465527191804 
1769	 775.597987470674 
1770	 757.988096305232 
1771	 732.840856260298 
1772	 717.719240807976 
1773	 695.32626917557 
1774	 665.725250426354 
1775	 642.636535351345 
1776	 607.221758172618 
1777	 575.276492155392 
1778	 562.500488546734 
1779	 544.919391079819 
1780	 524.61984699832 
1781	 518.074331302762 
1782	 505.346773484664 
1783	 486.682061768559 
1784	 472.002342706595 
1785	 463.787112291408 
1786	 461.318410424286 
1787	 454.197871786213 
1788	 452.385281850308 
1789	 429.908821270443 
1790	 396.795950080763 
1791	 346.482431357488 
1792	 306.353966306789 
1793	 258.026496165215 
1794	 231.378073259637 
1795	 220.267001978011 
1796	 212.62035035082 
1797	 216.320708323128 
1798	 209.217173024387 
1799	 192.641559200415 
1800	 169.350857022394 
1801	 451.576006997549 
1802	 387.272057823555 
1803	 408.312005063046 
1804	 375.114416438047 
1805	 340.639286135055 
1806	 311.840009201113 
1807	 280.873904482627 
1808	 240.474594632869 
1809	 213.86688721423 
1810	 221.662786208118 
1811	 197.062643715889 
1812	 163.78088600678 
1813	 127.437573360825 
1814	 59.9148017078565 
1815	 24.9802011522107 
1816	-13.9794747498195 
1817	-9.02519240309551 
1818	 8.64921541571688 
1819	 25.3621372786567 
1820	 26.1900383191432 
1821	 21.2905769453123 
1822	 20.4075209257678 
1823	 7.09392957743084 
1824	 5.45835197325038 
1825	 16.1026651714163 
1826	 16.9035154459489 
1827	 22.5986037626677 
1828	 24.5160362832735 
1829	-18.1928057367118 
1830	-52.5881174344811 
1831	-65.6028987459497 
1832	-83.1724202171815 
1833	-91.0578567233101 
1834	-73.7193431488117 
1835	-57.5047434205099 
1836	-28.848864750241 
1837	-28.3134841730009 
1838	-31.292654861318 
1839	-4.55856418746384 
1840	-24.0767829946984 
1841	-56.2217900254135 
1842	-80.0241256235374 
1843	-118.63047089353 
1844	-139.37770131423 
1845	-177.161876826141 
1846	-147.044012273038 
1847	-82.8697041353372 
1848	-73.0243743847238 
1849	-48.6504500441922 
1850	-52.0357269569334 
1851	-55.4943645607551 
1852	-82.5035737898949 
1853	-71.5149000608702 
1854	-35.3647849597818 
1855	-37.928391647426 
1856	-45.2505371758076 
1857	-79.6917281079217 
1858	-99.8849011938368 
1859	-94.8684051372358 
1860	-123.935991033945 
1861	-140.256173317543 
1862	-139.424480231011 
1863	-161.410168438913 
1864	-145.550232992013 
1865	-86.2657139951399 
1866	-13.7091171667711 
1867	 2.81778274019783 
1868	-0.166234646246412 
1869	 48.0858482820704 
1870	 31.254358654745 
1871	 17.1673089132243 
1872	 28.234025888846 
1873	 19.2701822269366 
1874	-30.7911630932878 
1875	-41.3172148030032 
1876	-42.7596231337232 
1877	-21.929736848909 
1878	 13.9368549730563 
1879	 30.9578864289332 
1880	 49.1753970914737 
1881	 46.786761987514 
1882	 43.2322270593138 
1883	 16.941953212124 
1884	 7.56307418700498 
1885	 10.2735055966181 
1886	 27.3009046809265 
1887	-20.7198623618083 
1888	-23.0715830847252 
1889	 7.44340629848151 
1890	-24.0081263057728 
1891	-22.585999593357 
1892	 1.92320610967918 
1893	-18.8373697641516 
1894	-33.4712847196528 
1895	-42.196866747287 
1896	-40.7097418509656 
1897	-62.3406728038613 
1898	-39.0959678464551 
1899	 1.06441095105599 
1900	 32.2864592823965 
1901	 57.4851732327459 
1902	 25.8649272690858 
1903	 26.1381393580041 
1904	 41.0454628490167 
1905	 43.5236306274302 
1906	 58.1232678520067 
1907	 115.690147172047 
1908	 88.1080182144381 
1909	 14.7012093049143 
1910	 4.98664317565725 
1911	-39.5261865817627 
1912	-80.8425963520473 
1913	-28.502053017968 
1914	 4.09897878279464 
1915	-4.00208408596842 
1916	 26.1983878925189 
1917	 41.7013684607288 
1918	 42.8580949746223 
1919	 14.8795050871748 
1920	-1.44852825760491 
1921	 3.06229312185999 
1922	-10.2020744526479 
1923	-57.5879664911113 
1924	-55.2559573710919 
1925	-82.6245296257899 
1926	-109.242612301502 
1927	-101.256081563803 
1928	-49.5945027239691 
1929	-25.0422627287556 
1930	 11.0548413762615 
1931	 36.3970758812688 
1932	 44.3046799303031 
1933	 65.3673321704923 
1934	 90.4382716973758 
1935	 94.8603353261286 
1936	 70.9935164010448 
1937	 63.9144634025413 
1938	 66.6712540133369 
1939	 69.6030091660579 
1940	 78.2912645941981 
1941	 111.661654117112 
1942	 128.553395562178 
1943	 134.728370294712 
1944	 166.460129024948 
1945	 187.377171833597 
1946	 199.998520392467 
1947	 205.85425424872 
1948	 173.552410522444 
1949	 137.762957726114 
1950	 106.165538106603 
1951	 80.9049838067457 
1952	 42.1569424420033 
1953	 43.8609682309864 
1954	 85.3699850293042 
1955	 104.179671529973 
1956	 109.051921179577 
1957	 89.9998368533124 
1958	 34.0297171288214 
1959	 25.0953563127374 
1960	 54.535191667932 
1961	 81.735638727864 
1962	 102.202296632962 
1963	 120.778320995489 
1964	 134.507987791317 
1965	 140.942338310771 
1966	 153.643890607237 
1967	 163.985995616808 
1968	 179.205248672991 
1969	 191.449632472026 
1970	 216.203485044915 
1971	 241.840316173687 
1972	 268.750369526808 
1973	 284.871332270136 
1974	 283.522640126263 
1975	 293.768504021868 
1976	 308.152667421051 
1977	 311.25815790074 
1978	 321.92655539012 
1979	 337.28659604964 
1980	 357.608081414989 
1981	 384.959967955291 
1982	 382.988938334579 
1983	 401.932644474936 
1984	 392.261872056215 
1985	 362.645860522804 
1986	 350.315167996042 
1987	 333.482909409143 
1988	 326.864586439892 
1989	 328.181278183249 
1990	 348.709570186017 
1991	 353.473371199138 
1992	 366.59244757265 
1993	 369.158187271514 
1994	 348.473858133275 
1995	 315.0196548492 
1996	 287.729285495715 
1997	 246.850457710914 
1998	 171.527816679662 
1999	 118.990456197197 
2000	 71.0997563557694 
2001	 27.8956075646596 
2002	-18.4300789859479 
2003	-23.0281721609548 
2004	-61.0905544837939 
2005	-96.7291479903351 
2006	-82.1564365884296 
2007	-61.6125929122476 
2008	-22.0777744604771 
2009	 53.6780604118872 
2010	 91.6616478666131 
2011	 101.263187184646 
2012	 113.319110646958 
2013	 114.999275241107 
2014	 120.850093436394 
2015	 106.406944579496 
2016	 133.675765607196 
2017	 173.866283934673 
2018	 199.381836149653 
2019	 249.275221193944 
2020	 256.212806570142 
2021	 268.063652217836 
2022	 295.336482879303 
2023	 325.369228086619 
2024	 365.329049994903 
2025	 407.977436762749 
2026	 477.418987240372 
2027	 506.846027437414 
2028	 510.826521839054 
2029	 523.69587675878 
2030	 539.221586895609 
2031	 556.97039266321 
2032	 583.246491394559 
2033	 606.748557355095 
2034	 654.455770257781 
2035	 680.145200168012 
2036	 710.341620606938 
2037	 767.485246577058 
2038	 789.623140462114 
2039	 794.873072156409 
2040	 787.214723957422 
2041	 756.84452403632 
2042	 744.53468285973 
2043	 733.569395849256 
2044	 697.005642985823 
2045	 677.179854746039 
2046	 641.945890776294 
2047	 619.341576183914 
2048	 577.715135377799 
2049	 519.114933153627 
2050	 511.547494811687 
2051	 493.584183168551 
2052	 467.045580106074 
2053	 454.407691695606 
2054	 458.182010868591 
2055	 460.682592808475 
2056	 450.942964628584 
2057	 476.531430468449 
2058	 527.610473468619 
2059	 534.448451431026 
2060	 559.989564659877 
2061	 547.71624305287 
2062	 532.3435536254 
2063	 534.65781727286 
2064	 524.533011849352 
2065	 501.064481530955 
2066	 519.194432286314 
2067	 552.333061065513 
2068	 581.87767288768 
2069	 658.161632837011 
2070	 670.243278315698 
2071	 639.227147661274 
2072	 617.514543645561 
2073	 585.835384244997 
2074	 597.184171660309 
2075	 690.854799759241 
2076	 778.119704954152 
2077	 827.500434257736 
2078	 894.326745895333 
2079	 904.286205581652 
2080	 817.986063312126 
2081	 817.299981650652 
2082	 830.261507395444 
2083	 844.473413940188 
2084	 906.353510500306 
2085	 933.025355688151 
2086	 944.146247603507 
2087	 957.320140788722 
2088	 920.270173694925 
2089	 917.579509723903 
2090	 903.189862543672 
2091	 835.225416230148 
2092	 826.157303365675 
2093	 847.963974640215 
2094	 870.405466522941 
2095	 941.323581840915 
2096	 958.020007739333 
2097	 929.707797938217 
2098	 937.66761924202 
2099	 928.923213089949 
2100	 944.274491427284 
2101	 988.509097658886 
2102	 1067.54181401455 
2103	 1082.29350884792 
2104	 1107.23956623336 
2105	 1108.95927703996 
2106	 1090.80830376341 
2107	 1082.87072704876 
2108	 1059.24508256093 
2109	 1047.53263090403 
2110	 1051.24038008305 
2111	 1051.33487810821 
2112	 1048.78924885604 
2113	 1063.59729743109 
2114	 1096.38559884589 
2115	 1109.27357638024 
2116	 1130.48733767431 
2117	 1146.20912564992 
2118	 1139.80727305128 
2119	 1139.72544687299 
2120	 1190.8203731634 
2121	 1233.76852675193 
2122	 1252.10445493992 
2123	 1282.04049724257 
2124	 1252.32493284159 
2125	 1209.80445029747 
2126	 1155.35921147875 
2127	 1092.96846876804 
2128	 1070.39401316418 
2129	 1049.20229889158 
2130	 1057.44291176607 
2131	 1134.21019899098 
2132	 1161.02568665144 
2133	 1194.99702437026 
2134	 1207.11798120801 
2135	 1194.12166105303 
2136	 1158.07466252109 
2137	 1160.76980508362 
2138	 1150.75422477254 
2139	 1167.41028804451 
2140	 1220.42297189343 
2141	 1227.30102351538 
2142	 1222.59179671105 
2143	 1217.01433007374 
2144	 1183.05876464919 
2145	 1146.29816915183 
2146	 1089.55260294399 
2147	 1064.91723730513 
2148	 1040.83715379276 
2149	 1023.36290534297 
2150	 1039.45842112414 
2151	 1030.0781521783 
2152	 994.060741119297 
2153	 979.264501480233 
2154	 1001.01452467677 
2155	 1043.71065037852 
2156	 1082.65556912274 
2157	 1108.74274144857 
2158	 1121.55567603306 
2159	 1116.51229358666 
2160	 1136.37704535022 
2161	 1166.59917534141 
2162	 1136.77954167147 
2163	 1109.73130823179 
2164	 1095.20637074869 
2165	 1062.80329193991 
2166	 1049.82733149237 
2167	 1060.22181741826 
2168	 1062.39469750812 
2169	 1068.78317491449 
2170	 1068.92406165857 
2171	 1071.8879047471 
2172	 1076.13804301444 
2173	 1057.74816058443 
2174	 1041.43526818451 
2175	 1031.6079180073 
2176	 1061.03695303062 
2177	 1108.09028405469 
2178	 1146.32813871019 
2179	 1173.16505322375 
2180	 1158.44222342087 
2181	 1103.61965341821 
2182	 1003.93920997989 
2183	 956.872329375442 
2184	 899.819231484392 
2185	 899.593240143656 
2186	 973.771900607583 
2187	 1007.04032718443 
2188	 1048.79228920265 
2189	 1064.27610393273 
2190	 1055.22781525564 
2191	 1053.52414922732 
2192	 1031.78398959284 
2193	 1058.97715144531 
2194	 1058.05990970794 
2195	 1050.3368098571 
2196	 1070.46113523627 
2197	 1037.01018106881 
2198	 987.911470554303 
2199	 990.678834886838 
2200	 971.115659359875 
2201	 923.616936885303 
2202	 959.365142918414 
2203	 968.593483289837 
2204	 984.061114328655 
2205	 1049.5175490313 
2206	 1055.55647350785 
2207	 1008.44116393537 
2208	 999.75981152467 
2209	 972.061836341706 
2210	 968.119957747753 
2211	 1008.10354648415 
2212	 1010.29090996743 
2213	 998.72842621041 
2214	 982.790602817802 
2215	 982.615675104115 
2216	 997.13710697092 
2217	 1011.06840696385 
2218	 1004.34401467488 
2219	 978.908730172629 
2220	 969.63630189705 
2221	 949.331616129546 
2222	 972.984832739464 
2223	 1008.3009763801 
2224	 993.831938646621 
2225	 1022.65681616177 
2226	 1045.72921298178 
2227	 1039.21874940429 
2228	 1006.12367102279 
2229	 990.765989375489 
