[Header]
Time	12/10/2020 03:53 PM
Range	250.0000-800.0000
Increment	1.0000
Measurement Type	Irradiance
calOrStdFile	C:\Users\Public\Documents\GoochandHousego\OL 756 Application Software\201210_OL756_with_DOME_window_P195a_respones_check.cal
quickScan	No
darkCurrent	1.226021e-011
OL731Used	0
OL731BaseSignal	0.000000e+000
PMTVoltage	6.500000e+002
Units	(W/m^2nm)
PMTFluxOverload	1.000000e-005
Scan Rate	1
UserDefIntTime	0.001000
DarkCurrentStatus	ENABLED
Dark Current Mode	Shutter
DCWavelength	100.000
AutoDCCompEnabled	1
DeltaDC	2.525563e-011
Gain	Auto-ranging
Settling time	0.0200
Adaptive-1.0E-5	4
Adaptive-1.0E-6	4
Adaptive-1.0E-7	4
Adaptive-1.0E-8	3
Adaptive-1.0E-9	1
Adaptive-1.0E-10	1
Adaptive-1.0E-11	1
Watermark	-1
Response Signal	0.000000e+000
Response Wavelength	0.000
Averaged Scans	1
[Designation]
Line0	201210_RmP195a_313nm_UV, no extra white light. PAR=3.6 mikromoles m-2 s-1
[Start Data]
250.0000	7.935132e-011	-10
251.0000	1.239778e-010	-10
252.0000	2.529099e-010	-10
253.0000	8.161479e-009	-10
254.0000	1.066342e-008	-10
255.0000	8.377185e-010	-10
256.0000	2.407939e-010	-10
257.0000	1.681095e-010	-10
258.0000	3.591200e-010	-10
259.0000	2.642039e-010	-10
260.0000	1.774970e-010	-10
261.0000	2.896946e-011	-10
262.0000	3.205512e-011	-10
263.0000	4.872727e-011	-10
264.0000	5.277404e-010	-10
265.0000	5.739311e-009	-10
266.0000	2.721088e-009	-10
267.0000	-7.139116e-012	-10
268.0000	1.542427e-010	-10
269.0000	4.791308e-010	-10
270.0000	1.536508e-009	-10
271.0000	4.452492e-010	-10
272.0000	2.022261e-010	-10
273.0000	4.338683e-010	-10
274.0000	1.637600e-009	-10
275.0000	1.617179e-008	-10
276.0000	1.040395e-008	-10
277.0000	2.759551e-009	-10
278.0000	3.464035e-009	-10
279.0000	6.142989e-009	-10
280.0000	3.886253e-008	-9
281.0000	3.867923e-008	-9
282.0000	3.403817e-008	-9
283.0000	3.815246e-008	-9
284.0000	2.625968e-008	-9
285.0000	3.326876e-008	-9
286.0000	4.470584e-008	-9
287.0000	5.097398e-008	-9
288.0000	6.940848e-008	-9
289.0000	2.479989e-007	-8
290.0000	2.042752e-007	-8
291.0000	1.216723e-007	-9
292.0000	1.616311e-007	-8
293.0000	1.949089e-007	-8
294.0000	1.983286e-007	-8
295.0000	2.306225e-007	-8
296.0000	5.011826e-007	-8
297.0000	9.931828e-007	-8
298.0000	4.066140e-007	-8
299.0000	3.821364e-007	-8
300.0000	4.360445e-007	-8
301.0000	5.172149e-007	-8
302.0000	1.005733e-006	-8
303.0000	8.362484e-007	-8
304.0000	8.068398e-007	-8
305.0000	3.230430e-006	-7
306.0000	7.113524e-006	-7
307.0000	3.065791e-006	-7
308.0000	1.714037e-006	-7
309.0000	4.261176e-006	-7
310.0000	3.171370e-005	-6
311.0000	1.256270e-004	-6
312.0000	1.292775e-004	-6
313.0000	5.267061e-005	-6
314.0000	1.001688e-005	-7
315.0000	4.554318e-006	-7
316.0000	2.614479e-006	-7
317.0000	1.968852e-006	-7
318.0000	1.770508e-006	-7
319.0000	1.623318e-006	-7
320.0000	1.647455e-006	-7
321.0000	1.649106e-006	-7
322.0000	1.745329e-006	-7
323.0000	1.858347e-006	-7
324.0000	1.940454e-006	-7
325.0000	2.391270e-006	-7
326.0000	2.455958e-006	-7
327.0000	1.844488e-006	-7
328.0000	1.218366e-006	-7
329.0000	1.029696e-006	-7
330.0000	9.878580e-007	-7
331.0000	9.542708e-007	-7
332.0000	9.364564e-007	-7
333.0000	9.487932e-007	-7
334.0000	1.225032e-006	-7
335.0000	9.798035e-007	-7
336.0000	8.876856e-007	-7
337.0000	8.823518e-007	-7
338.0000	8.641586e-007	-7
339.0000	8.514127e-007	-7
340.0000	8.381397e-007	-7
341.0000	8.291444e-007	-7
342.0000	8.161409e-007	-7
343.0000	7.999739e-007	-7
344.0000	7.962106e-007	-7
345.0000	7.812001e-007	-7
346.0000	7.679167e-007	-7
347.0000	7.583007e-007	-7
348.0000	7.503431e-007	-7
349.0000	7.386177e-007	-7
350.0000	7.297906e-007	-7
351.0000	7.198469e-007	-7
352.0000	7.041407e-007	-7
353.0000	7.016368e-007	-7
354.0000	6.934429e-007	-7
355.0000	6.886013e-007	-7
356.0000	6.775768e-007	-7
357.0000	6.689924e-007	-7
358.0000	6.622872e-007	-7
359.0000	6.559479e-007	-7
360.0000	6.452591e-007	-7
361.0000	6.395505e-007	-7
362.0000	6.366818e-007	-7
363.0000	6.382800e-007	-8
364.0000	1.193198e-006	-7
365.0000	4.586295e-006	-7
366.0000	2.096880e-006	-7
367.0000	8.565803e-007	-7
368.0000	6.017116e-007	-8
369.0000	5.936514e-007	-8
370.0000	5.929339e-007	-8
371.0000	5.854083e-007	-8
372.0000	5.754406e-007	-8
373.0000	5.731324e-007	-8
374.0000	5.663793e-007	-8
375.0000	5.609229e-007	-8
376.0000	5.564887e-007	-8
377.0000	5.528486e-007	-8
378.0000	5.409992e-007	-8
379.0000	5.378795e-007	-8
380.0000	5.363380e-007	-8
381.0000	5.292142e-007	-8
382.0000	5.235127e-007	-8
383.0000	5.187229e-007	-8
384.0000	5.143392e-007	-8
385.0000	5.079446e-007	-8
386.0000	5.002614e-007	-8
387.0000	4.968214e-007	-8
388.0000	4.936632e-007	-8
389.0000	4.864514e-007	-8
390.0000	4.964816e-007	-8
391.0000	4.950283e-007	-8
392.0000	4.761905e-007	-8
393.0000	4.716997e-007	-8
394.0000	4.683755e-007	-8
395.0000	4.650801e-007	-8
396.0000	4.603920e-007	-8
397.0000	4.570443e-007	-8
398.0000	4.536650e-007	-8
399.0000	4.486058e-007	-8
400.0000	4.456332e-007	-8
401.0000	4.423803e-007	-8
402.0000	4.469880e-007	-8
403.0000	4.795788e-007	-8
404.0000	4.868875e-006	-7
405.0000	6.149397e-006	-7
406.0000	5.372004e-007	-7
407.0000	6.209918e-007	-8
408.0000	8.119312e-007	-7
409.0000	4.159180e-007	-8
410.0000	4.062219e-007	-8
411.0000	4.056559e-007	-8
412.0000	3.937324e-007	-8
413.0000	3.897316e-007	-8
414.0000	3.863612e-007	-8
415.0000	3.824540e-007	-8
416.0000	3.752452e-007	-8
417.0000	3.698451e-007	-8
418.0000	3.660778e-007	-8
419.0000	3.617973e-007	-8
420.0000	3.560077e-007	-8
421.0000	3.511538e-007	-8
422.0000	3.451627e-007	-8
423.0000	3.408352e-007	-8
424.0000	3.354355e-007	-8
425.0000	3.320716e-007	-8
426.0000	3.257961e-007	-8
427.0000	3.209092e-007	-8
428.0000	3.145869e-007	-8
429.0000	3.122259e-007	-8
430.0000	3.068007e-007	-8
431.0000	3.024326e-007	-8
432.0000	2.991205e-007	-8
433.0000	3.200543e-007	-8
434.0000	4.775690e-007	-8
435.0000	8.652187e-006	-6
436.0000	2.154900e-005	-6
437.0000	7.215474e-007	-7
438.0000	3.013702e-007	-8
439.0000	2.699638e-007	-8
440.0000	2.611125e-007	-8
441.0000	2.576198e-007	-8
442.0000	2.521687e-007	-8
443.0000	2.472705e-007	-8
444.0000	2.435737e-007	-8
445.0000	2.393956e-007	-8
446.0000	2.352744e-007	-8
447.0000	2.308047e-007	-8
448.0000	2.266504e-007	-8
449.0000	2.222406e-007	-8
450.0000	2.193017e-007	-8
451.0000	2.147364e-007	-8
452.0000	2.117329e-007	-8
453.0000	2.088114e-007	-8
454.0000	2.044869e-007	-8
455.0000	2.026216e-007	-8
456.0000	1.990376e-007	-8
457.0000	1.958529e-007	-8
458.0000	1.917994e-007	-8
459.0000	1.883383e-007	-8
460.0000	1.850754e-007	-8
461.0000	1.817170e-007	-8
462.0000	1.775807e-007	-8
463.0000	1.769100e-007	-8
464.0000	1.723598e-007	-8
465.0000	1.687768e-007	-8
466.0000	1.651909e-007	-8
467.0000	1.635392e-007	-8
468.0000	1.606430e-007	-8
469.0000	1.590498e-007	-8
470.0000	1.555274e-007	-8
471.0000	1.532013e-007	-8
472.0000	1.507833e-007	-8
473.0000	1.499802e-007	-8
474.0000	1.460649e-007	-8
475.0000	1.448176e-007	-8
476.0000	1.414991e-007	-8
477.0000	1.398428e-007	-8
478.0000	1.367812e-007	-8
479.0000	1.340970e-007	-8
480.0000	1.315495e-007	-8
481.0000	1.297607e-007	-8
482.0000	1.286941e-007	-8
483.0000	1.262196e-007	-8
484.0000	1.251319e-007	-8
485.0000	1.221209e-007	-8
486.0000	1.194179e-007	-8
487.0000	1.182991e-007	-8
488.0000	1.157391e-007	-8
489.0000	1.128118e-007	-8
490.0000	1.119188e-007	-8
491.0000	1.725844e-007	-8
492.0000	1.516387e-007	-8
493.0000	1.075284e-007	-8
494.0000	1.055090e-007	-8
495.0000	1.030325e-007	-8
496.0000	1.011277e-007	-8
497.0000	1.000663e-007	-8
498.0000	9.847611e-008	-8
499.0000	9.697699e-008	-8
500.0000	9.521756e-008	-8
501.0000	9.341645e-008	-8
502.0000	9.236307e-008	-8
503.0000	9.069552e-008	-8
504.0000	8.874388e-008	-8
505.0000	8.835465e-008	-8
506.0000	8.622240e-008	-9
507.0000	8.435903e-008	-9
508.0000	8.296811e-008	-9
509.0000	8.277023e-008	-9
510.0000	8.172395e-008	-9
511.0000	8.056404e-008	-9
512.0000	7.923993e-008	-9
513.0000	7.828272e-008	-9
514.0000	7.636822e-008	-9
515.0000	7.520612e-008	-9
516.0000	7.473437e-008	-9
517.0000	7.425405e-008	-9
518.0000	7.153428e-008	-9
519.0000	7.060244e-008	-9
520.0000	6.960894e-008	-9
521.0000	6.884046e-008	-9
522.0000	6.897653e-008	-9
523.0000	6.723515e-008	-9
524.0000	6.664497e-008	-9
525.0000	6.530965e-008	-9
526.0000	6.482947e-008	-9
527.0000	6.300050e-008	-9
528.0000	6.212162e-008	-9
529.0000	6.166363e-008	-9
530.0000	6.007926e-008	-9
531.0000	6.027053e-008	-9
532.0000	5.850202e-008	-9
533.0000	5.838436e-008	-9
534.0000	5.690625e-008	-9
535.0000	5.855259e-008	-9
536.0000	5.592075e-008	-9
537.0000	5.628009e-008	-9
538.0000	5.473402e-008	-9
539.0000	5.525323e-008	-9
540.0000	5.469373e-008	-9
541.0000	5.688154e-008	-9
542.0000	5.660449e-008	-9
543.0000	6.178535e-008	-9
544.0000	8.104177e-008	-9
545.0000	3.501285e-006	-7
546.0000	1.284051e-005	-7
547.0000	1.612797e-007	-8
548.0000	6.235047e-008	-9
549.0000	5.119391e-008	-9
