[Header]
Time	12/10/2020 03:37 PM
Range	250.0000-800.0000
Increment	1.0000
Measurement Type	Irradiance
calOrStdFile	C:\Users\Public\Documents\GoochandHousego\OL 756 Application Software\201210_OL756_with_DOME_window_P195a_respones_check.cal
quickScan	No
darkCurrent	1.481393e-011
OL731Used	0
OL731BaseSignal	0.000000e+000
PMTVoltage	6.500000e+002
Units	(W/m^2nm)
PMTFluxOverload	1.000000e-005
Scan Rate	1
UserDefIntTime	0.001000
DarkCurrentStatus	ENABLED
Dark Current Mode	Shutter
DCWavelength	100.000
AutoDCCompEnabled	1
DeltaDC	2.538697e-011
Gain	Auto-ranging
Settling time	0.0200
Adaptive-1.0E-5	4
Adaptive-1.0E-6	4
Adaptive-1.0E-7	4
Adaptive-1.0E-8	3
Adaptive-1.0E-9	1
Adaptive-1.0E-10	1
Adaptive-1.0E-11	1
Watermark	-1
Response Signal	0.000000e+000
Response Wavelength	0.000
Averaged Scans	1
[Designation]
Line0	201210_White light + narrow nand UV-B 313 nm. Rm P195a. PAR = 54.6 micromols/sec/m2
[Start Data]
250.0000	-2.723328e-011	-10
251.0000	1.007509e-010	-10
252.0000	9.305518e-011	-10
253.0000	7.420701e-009	-10
254.0000	1.031448e-008	-10
255.0000	6.053948e-010	-10
256.0000	-6.504828e-011	-10
257.0000	2.640331e-010	-10
258.0000	-1.329154e-011	-10
259.0000	-2.943998e-011	-10
260.0000	9.858173e-011	-10
261.0000	1.423684e-010	-10
262.0000	1.298859e-010	-10
263.0000	2.047425e-010	-10
264.0000	4.373377e-010	-10
265.0000	6.560261e-009	-10
266.0000	3.321001e-009	-10
267.0000	2.086062e-010	-10
268.0000	1.159353e-010	-10
269.0000	5.250355e-010	-10
270.0000	1.811712e-009	-10
271.0000	3.741219e-010	-10
272.0000	2.504816e-010	-10
273.0000	3.965083e-010	-10
274.0000	1.442221e-009	-10
275.0000	1.870802e-008	-9
276.0000	1.228402e-008	-9
277.0000	2.614508e-009	-10
278.0000	3.476790e-009	-10
279.0000	6.772609e-009	-10
280.0000	4.519750e-008	-9
281.0000	4.529732e-008	-9
282.0000	3.952491e-008	-9
283.0000	4.232786e-008	-9
284.0000	2.518314e-008	-9
285.0000	3.053328e-008	-9
286.0000	4.171091e-008	-9
287.0000	4.612175e-008	-9
288.0000	6.468338e-008	-9
289.0000	2.532425e-007	-8
290.0000	2.110627e-007	-8
291.0000	1.145102e-007	-9
292.0000	1.524162e-007	-9
293.0000	1.883481e-007	-8
294.0000	1.851253e-007	-8
295.0000	2.162481e-007	-8
296.0000	4.891128e-007	-8
297.0000	1.030495e-006	-8
298.0000	3.944344e-007	-8
299.0000	3.585925e-007	-8
300.0000	4.101271e-007	-8
301.0000	4.876876e-007	-8
302.0000	1.042274e-006	-8
303.0000	8.540092e-007	-8
304.0000	7.716235e-007	-8
305.0000	2.974889e-006	-7
306.0000	6.649471e-006	-7
307.0000	2.995374e-006	-7
308.0000	1.654870e-006	-7
309.0000	4.089522e-006	-7
310.0000	3.049563e-005	-6
311.0000	1.232243e-004	-6
312.0000	1.272387e-004	-6
313.0000	5.396218e-005	-6
314.0000	1.051464e-005	-6
315.0000	4.639909e-006	-7
316.0000	2.684133e-006	-7
317.0000	2.050445e-006	-7
318.0000	1.871219e-006	-7
319.0000	1.740874e-006	-7
320.0000	1.770762e-006	-7
321.0000	1.778912e-006	-7
322.0000	1.871362e-006	-7
323.0000	1.990050e-006	-7
324.0000	2.069240e-006	-7
325.0000	2.516114e-006	-7
326.0000	2.600210e-006	-7
327.0000	2.003150e-006	-7
328.0000	1.373471e-006	-7
329.0000	1.189844e-006	-7
330.0000	1.149542e-006	-7
331.0000	1.117084e-006	-7
332.0000	1.111997e-006	-7
333.0000	1.147157e-006	-7
334.0000	1.636138e-006	-7
335.0000	1.231368e-006	-7
336.0000	1.080403e-006	-7
337.0000	1.074927e-006	-7
338.0000	1.063747e-006	-7
339.0000	1.055036e-006	-7
340.0000	1.043159e-006	-7
341.0000	1.037965e-006	-7
342.0000	1.019298e-006	-7
343.0000	1.004895e-006	-7
344.0000	9.945927e-007	-7
345.0000	9.815000e-007	-7
346.0000	9.590161e-007	-7
347.0000	9.420074e-007	-7
348.0000	9.241277e-007	-7
349.0000	9.098183e-007	-7
350.0000	8.891804e-007	-7
351.0000	8.683051e-007	-7
352.0000	8.487375e-007	-7
353.0000	8.384064e-007	-7
354.0000	8.176340e-007	-7
355.0000	8.050634e-007	-7
356.0000	7.851900e-007	-7
357.0000	7.711349e-007	-7
358.0000	7.606565e-007	-7
359.0000	7.471795e-007	-7
360.0000	7.331297e-007	-7
361.0000	7.205999e-007	-7
362.0000	7.203175e-007	-7
363.0000	7.268016e-007	-7
364.0000	1.775097e-006	-7
365.0000	8.767465e-006	-7
366.0000	3.885570e-006	-7
367.0000	1.244000e-006	-7
368.0000	6.815471e-007	-8
369.0000	6.674276e-007	-8
370.0000	6.682670e-007	-8
371.0000	6.588352e-007	-8
372.0000	6.518673e-007	-8
373.0000	6.472465e-007	-8
374.0000	6.437322e-007	-8
375.0000	6.441979e-007	-8
376.0000	6.520631e-007	-8
377.0000	6.585816e-007	-8
378.0000	6.638186e-007	-8
379.0000	6.737626e-007	-8
380.0000	6.753676e-007	-8
381.0000	6.639109e-007	-8
382.0000	6.614300e-007	-8
383.0000	6.480934e-007	-8
384.0000	6.340441e-007	-8
385.0000	6.269196e-007	-8
386.0000	6.237019e-007	-8
387.0000	6.158486e-007	-8
388.0000	6.102580e-007	-8
389.0000	6.106893e-007	-8
390.0000	6.467526e-007	-8
391.0000	6.411724e-007	-8
392.0000	6.116251e-007	-8
393.0000	6.128907e-007	-8
394.0000	6.128771e-007	-8
395.0000	6.147808e-007	-8
396.0000	6.161171e-007	-8
397.0000	6.212720e-007	-8
398.0000	6.285872e-007	-8
399.0000	6.287681e-007	-8
400.0000	6.348962e-007	-8
401.0000	6.436740e-007	-8
402.0000	6.646754e-007	-8
403.0000	7.822407e-007	-7
404.0000	1.307630e-005	-6
405.0000	1.668728e-005	-6
406.0000	9.953836e-007	-7
407.0000	1.328387e-006	-7
408.0000	2.001164e-006	-7
409.0000	7.390363e-007	-7
410.0000	7.327091e-007	-7
411.0000	7.585919e-007	-7
412.0000	7.513642e-007	-7
413.0000	7.689082e-007	-7
414.0000	8.052525e-007	-7
415.0000	8.119447e-007	-7
416.0000	7.977470e-007	-7
417.0000	8.101652e-007	-7
418.0000	8.187739e-007	-7
419.0000	8.171046e-007	-7
420.0000	8.186175e-007	-7
421.0000	8.268797e-007	-7
422.0000	8.333487e-007	-7
423.0000	8.400369e-007	-7
424.0000	8.528265e-007	-7
425.0000	8.694984e-007	-7
426.0000	8.981325e-007	-7
427.0000	9.035933e-007	-7
428.0000	9.104284e-007	-7
429.0000	9.238799e-007	-7
430.0000	9.341827e-007	-7
431.0000	9.484553e-007	-7
432.0000	9.740137e-007	-7
433.0000	1.076350e-006	-7
434.0000	1.616008e-006	-7
435.0000	2.543736e-005	-6
436.0000	6.081055e-005	-6
437.0000	2.483381e-006	-7
438.0000	1.135309e-006	-7
439.0000	1.066731e-006	-7
440.0000	1.054288e-006	-7
441.0000	1.052225e-006	-7
442.0000	1.054262e-006	-7
443.0000	1.056927e-006	-7
444.0000	1.064102e-006	-7
445.0000	1.073680e-006	-7
446.0000	1.083729e-006	-7
447.0000	1.083957e-006	-7
448.0000	1.089743e-006	-7
449.0000	1.088233e-006	-7
450.0000	1.093209e-006	-7
451.0000	1.095176e-006	-7
452.0000	1.099631e-006	-7
453.0000	1.104873e-006	-7
454.0000	1.097774e-006	-7
455.0000	1.098166e-006	-7
456.0000	1.100050e-006	-7
457.0000	1.094078e-006	-7
458.0000	1.090917e-006	-7
459.0000	1.087844e-006	-7
460.0000	1.081187e-006	-7
461.0000	1.089531e-006	-7
462.0000	1.083882e-006	-7
463.0000	1.089572e-006	-7
464.0000	1.096463e-006	-7
465.0000	1.124377e-006	-7
466.0000	1.087011e-006	-7
467.0000	1.162684e-006	-7
468.0000	1.095735e-006	-7
469.0000	1.063410e-006	-7
470.0000	1.057199e-006	-7
471.0000	1.065245e-006	-7
472.0000	1.074884e-006	-7
473.0000	1.070068e-006	-7
474.0000	1.069624e-006	-7
475.0000	1.046322e-006	-7
476.0000	1.034171e-006	-7
477.0000	1.032593e-006	-7
478.0000	1.052903e-006	-7
479.0000	1.104938e-006	-7
480.0000	1.177851e-006	-7
481.0000	1.294358e-006	-7
482.0000	1.646639e-006	-7
483.0000	2.286246e-006	-7
484.0000	3.014172e-006	-7
485.0000	4.111153e-006	-7
486.0000	4.934459e-006	-7
487.0000	5.267764e-006	-7
488.0000	4.988404e-006	-7
489.0000	4.927140e-006	-7
490.0000	4.537962e-006	-7
491.0000	4.312559e-006	-7
492.0000	3.999392e-006	-7
493.0000	3.662524e-006	-7
494.0000	3.316375e-006	-7
495.0000	2.914652e-006	-7
496.0000	2.818085e-006	-7
497.0000	2.788495e-006	-7
498.0000	2.442899e-006	-7
499.0000	1.973946e-006	-7
500.0000	1.642468e-006	-7
501.0000	1.354990e-006	-7
502.0000	1.188609e-006	-7
503.0000	1.091425e-006	-7
504.0000	1.014741e-006	-7
505.0000	9.642220e-007	-7
506.0000	9.269000e-007	-7
507.0000	9.011746e-007	-8
508.0000	9.017062e-007	-8
509.0000	9.390670e-007	-8
510.0000	9.202050e-007	-8
511.0000	9.146934e-007	-8
512.0000	9.282645e-007	-8
513.0000	9.381732e-007	-8
514.0000	9.254219e-007	-8
515.0000	9.064958e-007	-8
516.0000	9.165053e-007	-8
517.0000	9.154144e-007	-8
518.0000	8.907792e-007	-8
519.0000	8.898306e-007	-8
520.0000	8.861586e-007	-8
521.0000	8.836143e-007	-8
522.0000	8.872170e-007	-8
523.0000	8.892989e-007	-8
524.0000	8.954861e-007	-8
525.0000	9.102809e-007	-8
526.0000	9.272744e-007	-8
527.0000	9.583238e-007	-8
528.0000	9.652054e-007	-8
529.0000	9.671192e-007	-8
530.0000	9.920305e-007	-8
531.0000	1.029488e-006	-8
532.0000	1.202944e-006	-8
533.0000	1.850385e-006	-7
534.0000	1.570425e-006	-7
535.0000	1.453232e-006	-7
536.0000	1.712766e-006	-7
537.0000	2.316208e-006	-7
538.0000	3.896643e-006	-7
539.0000	4.886096e-006	-7
540.0000	7.203122e-006	-7
541.0000	1.327736e-005	-7
542.0000	2.525134e-005	-6
543.0000	2.660205e-005	-6
544.0000	2.483038e-005	-6
545.0000	3.263363e-005	-6
546.0000	5.842029e-005	-6
547.0000	8.625900e-006	-7
548.0000	7.817923e-006	-7
549.0000	8.722363e-006	-7
550.0000	6.966870e-006	-7
551.0000	6.309774e-006	-7
552.0000	6.281324e-006	-7
553.0000	5.196463e-006	-7
554.0000	3.635975e-006	-7
555.0000	2.674343e-006	-7
556.0000	2.346743e-006	-7
557.0000	2.231846e-006	-7
558.0000	2.163360e-006	-7
559.0000	2.123615e-006	-7
560.0000	2.118306e-006	-7
561.0000	2.142209e-006	-7
562.0000	2.163645e-006	-7
563.0000	2.170079e-006	-7
564.0000	2.149000e-006	-7
565.0000	2.146113e-006	-7
566.0000	2.162407e-006	-7
567.0000	2.208782e-006	-7
568.0000	2.248691e-006	-7
569.0000	2.267595e-006	-7
570.0000	2.240985e-006	-7
571.0000	2.261911e-006	-7
572.0000	2.341325e-006	-7
573.0000	2.452216e-006	-7
574.0000	2.525594e-006	-7
575.0000	2.636713e-006	-7
576.0000	5.359708e-006	-7
577.0000	9.061900e-006	-7
578.0000	4.786872e-006	-7
579.0000	1.022204e-005	-7
580.0000	7.353800e-006	-7
