 
 
 
 INPUT PARAMETERS:

 RADIATION SCHEME:             4  streams

 w-grid:          561    280.0000        420.0000    
 equally spaced z-grid
 z-grid:           81    0.000000        80.00000    
  measurement point: index            1  altitude=    0.000000    
 idate =      20150630  esfact(1) =     1.000000    
 air temperature: USSA, 1976
 air concentrations: USSA, 1976
 ozone profile: USSA, 1976
 DATAE1/SUN/susim_hi.flx
 DATAE1/SUN/atlas3_1994_317_a.dat        
 DATAE1/SUN/neckel.flx                   
 DATAE1/SUN/sao2010.solref.converted     
 aerosols:  Elterman (1968) continental profile
 solar zenith angle =     75.00000    
 
 SPECTRAL IRRADIANCE (W m-2 nm-1):

 LOWER WVL  UPPER WVL  DIRECT     DIFFUSE DOWN  DIFFUSE UP  TOTAL DOWNWELLING
 361.25     361.50     7.787E-03  1.065E-01     1.143E-02   1.143E-01
 361.50     361.75     9.090E-03  1.235E-01     1.326E-02   1.326E-01
 361.75     362.00     6.474E-03  8.739E-02     9.386E-03   9.387E-02
 362.00     362.25     6.141E-03  8.236E-02     8.850E-03   8.850E-02
 362.25     362.50     8.961E-03  1.194E-01     1.284E-02   1.284E-01
 362.50     362.75     9.662E-03  1.279E-01     1.376E-02   1.376E-01
 362.75     363.00     1.099E-02  1.446E-01     1.556E-02   1.556E-01
 363.00     363.25     8.072E-03  1.055E-01     1.136E-02   1.136E-01
 363.25     363.50     7.279E-03  9.456E-02     1.018E-02   1.018E-01
 363.50     363.75     8.007E-03  1.034E-01     1.114E-02   1.114E-01
 363.75     364.00     9.214E-03  1.182E-01     1.274E-02   1.274E-01
 364.00     364.25     1.071E-02  1.365E-01     1.472E-02   1.472E-01
 364.25     364.50     9.405E-03  1.192E-01     1.286E-02   1.286E-01
 364.50     364.75     8.536E-03  1.075E-01     1.160E-02   1.160E-01
 364.75     365.00     7.710E-03  9.648E-02     1.042E-02   1.042E-01
 365.00     365.25     9.352E-03  1.163E-01     1.257E-02   1.257E-01
 365.25     365.50     1.146E-02  1.417E-01     1.531E-02   1.531E-01
 365.50     365.75     1.165E-02  1.432E-01     1.548E-02   1.548E-01
 365.75     366.00     1.298E-02  1.585E-01     1.715E-02   1.715E-01
 366.00     366.25     1.295E-02  1.571E-01     1.701E-02   1.701E-01
 366.25     366.50     1.221E-02  1.473E-01     1.595E-02   1.595E-01
 366.50     366.75     1.200E-02  1.439E-01     1.559E-02   1.559E-01
 366.75     367.00     1.205E-02  1.436E-01     1.556E-02   1.556E-01
 367.00     367.25     1.053E-02  1.247E-01     1.352E-02   1.352E-01
 367.25     367.50     1.347E-02  1.586E-01     1.721E-02   1.721E-01
 367.50     367.75     1.294E-02  1.515E-01     1.644E-02   1.644E-01
 367.75     368.00     1.091E-02  1.269E-01     1.378E-02   1.378E-01
 368.00     368.25     9.963E-03  1.152E-01     1.252E-02   1.252E-01
 368.25     368.50     1.219E-02  1.401E-01     1.523E-02   1.523E-01
 368.50     368.75     1.112E-02  1.271E-01     1.383E-02   1.383E-01
 368.75     369.00     9.741E-03  1.107E-01     1.204E-02   1.204E-01
 369.00     369.25     1.281E-02  1.447E-01     1.575E-02   1.575E-01
 369.25     369.50     1.388E-02  1.559E-01     1.697E-02   1.697E-01
 369.50     369.75     1.274E-02  1.422E-01     1.549E-02   1.549E-01
 369.75     370.00     1.336E-02  1.483E-01     1.616E-02   1.616E-01
 370.00     370.25     1.511E-02  1.667E-01     1.818E-02   1.818E-01
 370.25     370.50     1.367E-02  1.499E-01     1.636E-02   1.636E-01
 370.50     370.75     9.005E-03  9.821E-02     1.072E-02   1.072E-01
 370.75     371.00     1.115E-02  1.209E-01     1.320E-02   1.320E-01
 371.00     371.25     1.134E-02  1.223E-01     1.336E-02   1.336E-01
 371.25     371.50     1.534E-02  1.645E-01     1.798E-02   1.798E-01
 371.50     371.75     1.589E-02  1.693E-01     1.852E-02   1.852E-01
 371.75     372.00     1.477E-02  1.566E-01     1.714E-02   1.714E-01
 372.00     372.25     7.192E-03  7.580E-02     8.299E-03   8.299E-02
 372.25     372.50     9.701E-03  1.017E-01     1.114E-02   1.114E-01
 372.50     372.75     1.540E-02  1.605E-01     1.759E-02   1.759E-01
 372.75     373.00     1.103E-02  1.143E-01     1.253E-02   1.253E-01
 373.00     373.25     1.410E-02  1.453E-01     1.594E-02   1.594E-01
 373.25     373.50     1.050E-02  1.076E-01     1.181E-02   1.181E-01
 373.50     373.75     6.544E-03  6.668E-02     7.322E-03   7.322E-02
 373.75     374.00     8.765E-03  8.881E-02     9.757E-03   9.757E-02
 374.00     374.25     1.458E-02  1.469E-01     1.615E-02   1.615E-01
 374.25     374.50     1.184E-02  1.186E-01     1.305E-02   1.305E-01
 374.50     374.75     9.178E-03  9.147E-02     1.006E-02   1.006E-01
 374.75     375.00     9.159E-03  9.078E-02     9.994E-03   9.994E-02
 375.00     375.25     8.183E-03  8.066E-02     8.885E-03   8.885E-02
 375.25     375.50     1.444E-02  1.416E-01     1.560E-02   1.560E-01
 375.50     375.75     1.839E-02  1.793E-01     1.977E-02   1.977E-01
 375.75     376.00     1.066E-02  1.033E-01     1.140E-02   1.140E-01
 376.00     376.25     1.298E-02  1.252E-01     1.382E-02   1.382E-01
 376.25     376.50     1.288E-02  1.236E-01     1.365E-02   1.365E-01
 376.50     376.75     1.482E-02  1.414E-01     1.562E-02   1.562E-01
 376.75     377.00     1.196E-02  1.135E-01     1.255E-02   1.255E-01
 377.00     377.25     1.353E-02  1.277E-01     1.413E-02   1.413E-01
 377.25     377.50     1.682E-02  1.580E-01     1.748E-02   1.748E-01
 377.50     377.75     1.650E-02  1.541E-01     1.706E-02   1.706E-01
 377.75     378.00     1.717E-02  1.596E-01     1.767E-02   1.767E-01
 378.00     378.25     1.933E-02  1.787E-01     1.980E-02   1.980E-01
 378.25     378.50     1.837E-02  1.689E-01     1.873E-02   1.873E-01
 378.50     378.75     1.844E-02  1.687E-01     1.871E-02   1.871E-01
 378.75     379.00     1.499E-02  1.364E-01     1.514E-02   1.514E-01
 379.00     379.25     1.387E-02  1.256E-01     1.394E-02   1.394E-01
 379.25     379.50     1.517E-02  1.366E-01     1.517E-02   1.517E-01
 379.50     379.75     1.353E-02  1.212E-01     1.347E-02   1.347E-01
 379.75     380.00     1.112E-02  9.912E-02     1.102E-02   1.102E-01
 380.00     380.25     1.482E-02  1.314E-01     1.462E-02   1.462E-01
 380.25     380.50     1.739E-02  1.533E-01     1.707E-02   1.707E-01
 380.50     380.75     1.843E-02  1.617E-01     1.801E-02   1.801E-01
 380.75     381.00     1.527E-02  1.333E-01     1.485E-02   1.485E-01
 381.00     381.25     1.940E-02  1.685E-01     1.879E-02   1.879E-01
 381.25     381.50     1.609E-02  1.391E-01     1.552E-02   1.552E-01
 381.50     381.75     1.117E-02  9.602E-02     1.072E-02   1.072E-01
 381.75     382.00     1.644E-02  1.406E-01     1.571E-02   1.571E-01
 382.00     382.25     9.266E-03  7.887E-02     8.813E-03   8.813E-02
 382.25     382.50     1.535E-02  1.300E-01     1.454E-02   1.454E-01
 382.50     382.75     8.091E-03  6.817E-02     7.627E-03   7.627E-02
 382.75     383.00     1.017E-02  8.527E-02     9.544E-03   9.544E-02
 383.00     383.25     1.131E-02  9.434E-02     1.057E-02   1.057E-01
 383.25     383.50     8.228E-03  6.830E-02     7.653E-03   7.653E-02
 383.50     383.75     9.736E-03  8.042E-02     9.015E-03   9.015E-02
 383.75     384.00     9.102E-03  7.481E-02     8.391E-03   8.391E-02
 384.00     384.25     8.655E-03  7.079E-02     7.945E-03   7.945E-02
 384.25     384.50     1.574E-02  1.281E-01     1.438E-02   1.438E-01
 384.50     384.75     1.681E-02  1.361E-01     1.529E-02   1.529E-01
 384.75     385.00     1.758E-02  1.417E-01     1.592E-02   1.592E-01
 385.00     385.25     1.333E-02  1.069E-01     1.202E-02   1.202E-01
 385.25     385.50     1.787E-02  1.426E-01     1.605E-02   1.605E-01
 385.50     385.75     1.388E-02  1.102E-01     1.241E-02   1.241E-01
 385.75     386.00     1.408E-02  1.113E-01     1.254E-02   1.254E-01
 386.00     386.25     9.170E-03  7.214E-02     8.131E-03   8.131E-02
 386.25     386.50     1.836E-02  1.437E-01     1.621E-02   1.621E-01
 386.50     386.75     1.708E-02  1.330E-01     1.501E-02   1.501E-01
 386.75     387.00     1.688E-02  1.309E-01     1.478E-02   1.478E-01
 387.00     387.25     1.308E-02  1.009E-01     1.140E-02   1.140E-01
 387.25     387.50     1.212E-02  9.307E-02     1.052E-02   1.052E-01
 387.50     387.75     1.959E-02  1.498E-01     1.693E-02   1.693E-01
 387.75     388.00     1.337E-02  1.017E-01     1.151E-02   1.151E-01
 388.00     388.25     1.686E-02  1.277E-01     1.445E-02   1.445E-01
 388.25     388.50     1.329E-02  1.001E-01     1.134E-02   1.134E-01
 388.50     388.75     1.594E-02  1.196E-01     1.356E-02   1.356E-01
 388.75     389.00     1.321E-02  9.861E-02     1.118E-02   1.118E-01
 389.00     389.25     1.577E-02  1.172E-01     1.330E-02   1.330E-01
 389.25     389.50     2.006E-02  1.484E-01     1.685E-02   1.685E-01
 389.50     389.75     1.801E-02  1.326E-01     1.506E-02   1.506E-01
 389.75     390.00     2.234E-02  1.637E-01     1.861E-02   1.861E-01
 390.00     390.25     1.959E-02  1.429E-01     1.625E-02   1.625E-01
 390.25     390.50     1.858E-02  1.350E-01     1.535E-02   1.535E-01
 390.50     390.75     1.662E-02  1.201E-01     1.368E-02   1.368E-01
 390.75     391.00     2.132E-02  1.535E-01     1.748E-02   1.748E-01
 391.00     391.25     2.237E-02  1.602E-01     1.826E-02   1.826E-01
 391.25     391.50     2.443E-02  1.742E-01     1.986E-02   1.986E-01
 391.50     391.75     2.300E-02  1.632E-01     1.862E-02   1.862E-01
 391.75     392.00     2.206E-02  1.559E-01     1.780E-02   1.780E-01
 392.00     392.25     1.804E-02  1.269E-01     1.449E-02   1.449E-01
 392.25     392.50     1.906E-02  1.335E-01     1.525E-02   1.525E-01
 392.50     392.75     1.907E-02  1.330E-01     1.521E-02   1.521E-01
 392.75     393.00     1.387E-02  9.626E-02     1.101E-02   1.101E-01
 393.00     393.25     9.069E-03  6.267E-02     7.174E-03   7.174E-02
 393.25     393.50     5.124E-03  3.525E-02     4.038E-03   4.038E-02
 393.50     393.75     5.828E-03  3.991E-02     4.574E-03   4.574E-02
 393.75     394.00     1.097E-02  7.482E-02     8.579E-03   8.579E-02
 394.00     394.25     1.668E-02  1.133E-01     1.299E-02   1.299E-01
 394.25     394.50     1.727E-02  1.167E-01     1.340E-02   1.340E-01
 394.50     394.75     1.884E-02  1.268E-01     1.456E-02   1.456E-01
 394.75     395.00     2.137E-02  1.432E-01     1.645E-02   1.645E-01
 395.00     395.25     2.518E-02  1.679E-01     1.931E-02   1.931E-01
 395.25     395.50     2.250E-02  1.494E-01     1.719E-02   1.719E-01
 395.50     395.75     2.611E-02  1.727E-01     1.988E-02   1.988E-01
 395.75     396.00     2.316E-02  1.525E-01     1.756E-02   1.756E-01
 396.00     396.25     2.374E-02  1.557E-01     1.794E-02   1.794E-01
 396.25     396.50     1.464E-02  9.555E-02     1.102E-02   1.102E-01
 396.50     396.75     1.334E-02  8.671E-02     1.001E-02   1.001E-01
 396.75     397.00     6.015E-03  3.893E-02     4.494E-03   4.494E-02
 397.00     397.25     8.001E-03  5.156E-02     5.956E-03   5.956E-02
 397.25     397.50     1.468E-02  9.419E-02     1.089E-02   1.089E-01
 397.50     397.75     2.105E-02  1.345E-01     1.556E-02   1.556E-01
 397.75     398.00     2.424E-02  1.542E-01     1.785E-02   1.785E-01
 398.00     398.25     3.069E-02  1.944E-01     2.251E-02   2.251E-01
 398.25     398.50     2.806E-02  1.770E-01     2.051E-02   2.051E-01
 398.50     398.75     2.928E-02  1.840E-01     2.133E-02   2.133E-01
 398.75     399.00     3.043E-02  1.904E-01     2.208E-02   2.208E-01
 399.00     399.25     3.110E-02  1.937E-01     2.248E-02   2.248E-01
 399.25     399.50     3.388E-02  2.102E-01     2.441E-02   2.441E-01
 399.50     399.75     3.121E-02  1.928E-01     2.240E-02   2.240E-01
 399.75     400.00     2.895E-02  1.781E-01     2.071E-02   2.071E-01
 400.00     400.25     3.558E-02  2.180E-01     2.536E-02   2.536E-01
 400.25     400.50     3.619E-02  2.208E-01     2.570E-02   2.570E-01
 400.50     400.75     2.827E-02  1.718E-01     2.000E-02   2.000E-01
 400.75     401.00     3.358E-02  2.032E-01     2.368E-02   2.368E-01
 401.00     401.25     3.445E-02  2.076E-01     2.421E-02   2.421E-01
 401.25     401.50     3.583E-02  2.151E-01     2.509E-02   2.509E-01
 401.50     401.75     3.641E-02  2.177E-01     2.541E-02   2.541E-01
 401.75     402.00     3.292E-02  1.960E-01     2.289E-02   2.289E-01
 402.00     402.25     3.762E-02  2.231E-01     2.607E-02   2.607E-01
 402.25     402.50     3.638E-02  2.149E-01     2.513E-02   2.513E-01
 402.50     402.75     3.471E-02  2.041E-01     2.388E-02   2.388E-01
 402.75     403.00     3.845E-02  2.252E-01     2.637E-02   2.637E-01
 403.00     403.25     3.240E-02  1.891E-01     2.215E-02   2.215E-01
 403.25     403.50     3.107E-02  1.806E-01     2.116E-02   2.116E-01
 403.50     403.75     3.270E-02  1.893E-01     2.220E-02   2.220E-01
 403.75     404.00     4.061E-02  2.341E-01     2.748E-02   2.748E-01
 404.00     404.25     3.694E-02  2.121E-01     2.491E-02   2.491E-01
 404.25     404.50     3.992E-02  2.283E-01     2.682E-02   2.682E-01
 404.50     404.75     2.220E-02  1.265E-01     1.487E-02   1.487E-01
 404.75     405.00     3.701E-02  2.100E-01     2.471E-02   2.471E-01
 405.00     405.25     3.952E-02  2.234E-01     2.629E-02   2.629E-01
 405.25     405.50     3.671E-02  2.067E-01     2.434E-02   2.434E-01
 405.50     405.75     3.463E-02  1.942E-01     2.288E-02   2.288E-01
 405.75     406.00     3.258E-02  1.820E-01     2.146E-02   2.146E-01
 406.00     406.25     3.836E-02  2.135E-01     2.518E-02   2.518E-01
 406.25     406.50     2.924E-02  1.621E-01     1.913E-02   1.913E-01
 406.50     406.75     3.490E-02  1.927E-01     2.276E-02   2.276E-01
 406.75     407.00     3.460E-02  1.903E-01     2.249E-02   2.249E-01
 407.00     407.25     3.939E-02  2.158E-01     2.552E-02   2.552E-01
 407.25     407.50     3.254E-02  1.776E-01     2.101E-02   2.101E-01
 407.50     407.75     3.811E-02  2.072E-01     2.453E-02   2.453E-01
 407.75     408.00     3.014E-02  1.632E-01     1.934E-02   1.934E-01
 408.00     408.25     3.861E-02  2.083E-01     2.469E-02   2.469E-01
 408.25     408.50     3.979E-02  2.139E-01     2.536E-02   2.536E-01
 408.50     408.75     3.657E-02  1.958E-01     2.324E-02   2.324E-01
 408.75     409.00     4.344E-02  2.317E-01     2.752E-02   2.752E-01
 409.00     409.25     4.257E-02  2.263E-01     2.688E-02   2.688E-01
 409.25     409.50     4.049E-02  2.144E-01     2.549E-02   2.549E-01
 409.50     409.75     3.828E-02  2.019E-01     2.402E-02   2.402E-01
 409.75     410.00     3.606E-02  1.895E-01     2.256E-02   2.256E-01
 410.00     410.25     3.282E-02  1.718E-01     2.046E-02   2.046E-01
 410.25     410.50     2.759E-02  1.439E-01     1.715E-02   1.715E-01
 410.50     410.75     3.785E-02  1.967E-01     2.345E-02   2.345E-01
 410.75     411.00     4.025E-02  2.084E-01     2.487E-02   2.487E-01
 411.00     411.25     3.946E-02  2.035E-01     2.430E-02   2.430E-01
 411.25     411.50     4.210E-02  2.163E-01     2.584E-02   2.584E-01
 411.50     411.75     4.461E-02  2.284E-01     2.730E-02   2.730E-01
 411.75     412.00     4.256E-02  2.171E-01     2.597E-02   2.597E-01
 412.00     412.25     4.274E-02  2.172E-01     2.599E-02   2.599E-01
 412.25     412.50     4.102E-02  2.077E-01     2.487E-02   2.487E-01
 412.50     412.75     4.396E-02  2.218E-01     2.657E-02   2.657E-01
 412.75     413.00     4.178E-02  2.100E-01     2.518E-02   2.518E-01
 413.00     413.25     4.335E-02  2.171E-01     2.605E-02   2.605E-01
 413.25     413.50     3.646E-02  1.819E-01     2.184E-02   2.184E-01
 413.50     413.75     4.199E-02  2.088E-01     2.508E-02   2.508E-01
 413.75     414.00     4.482E-02  2.221E-01     2.669E-02   2.669E-01
 414.00     414.25     4.799E-02  2.369E-01     2.849E-02   2.849E-01
 414.25     414.50     3.730E-02  1.835E-01     2.208E-02   2.208E-01
 414.50     414.75     4.130E-02  2.024E-01     2.437E-02   2.437E-01
 414.75     415.00     4.692E-02  2.292E-01     2.761E-02   2.761E-01
 415.00     415.25     4.238E-02  2.063E-01     2.486E-02   2.486E-01
 415.25     415.50     4.427E-02  2.147E-01     2.589E-02   2.589E-01
 415.50     415.75     4.014E-02  1.939E-01     2.341E-02   2.341E-01
 415.75     416.00     4.135E-02  1.991E-01     2.404E-02   2.404E-01
 416.00     416.25     4.549E-02  2.182E-01     2.637E-02   2.637E-01
 416.25     416.50     4.828E-02  2.308E-01     2.791E-02   2.791E-01
 416.50     416.75     4.863E-02  2.317E-01     2.803E-02   2.803E-01
 416.75     417.00     4.297E-02  2.040E-01     2.470E-02   2.470E-01
 417.00     417.25     4.728E-02  2.237E-01     2.710E-02   2.710E-01
 417.25     417.50     3.777E-02  1.781E-01     2.158E-02   2.158E-01
 417.50     417.75     4.397E-02  2.066E-01     2.505E-02   2.505E-01
 417.75     418.00     4.262E-02  1.995E-01     2.421E-02   2.421E-01
 418.00     418.25     4.745E-02  2.214E-01     2.689E-02   2.689E-01
 418.25     418.50     4.166E-02  1.937E-01     2.354E-02   2.354E-01
 418.50     418.75     4.787E-02  2.218E-01     2.697E-02   2.697E-01
 418.75     419.00     3.817E-02  1.763E-01     2.144E-02   2.144E-01
 419.00     419.25     4.859E-02  2.236E-01     2.722E-02   2.722E-01
 419.25     419.50     4.803E-02  2.203E-01     2.683E-02   2.683E-01
 419.50     419.75     4.596E-02  2.101E-01     2.560E-02   2.560E-01
 419.75     420.00     4.065E-02  1.851E-01     2.258E-02   2.258E-01

